Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_NEM_%
17296|FETH?YE|2017|3|66.5
17296|FETH?YE|2017|4|62.9
17296|FETH?YE|2017|5|60.6
17296|FETH?YE|2017|6|54.5
17296|FETH?YE|2017|7|51.4
17296|FETH?YE|2017|8|60.6
17296|FETH?YE|2017|9|56.7
17296|FETH?YE|2017|10|61.3
17296|FETH?YE|2017|11|75.5
17296|FETH?YE|2017|12|78.4
17296|FETH?YE|2017|13|63.6
17296|FETH?YE|2018|1|71.8
17296|FETH?YE|2018|2|76.0
17296|FETH?YE|2018|3|70.3
17296|FETH?YE|2018|4|62.2
17296|FETH?YE|2018|5|59.9
17296|FETH?YE|2018|6|61.7
17296|FETH?YE|2018|7|51.5
17296|FETH?YE|2018|8|58.6
17296|FETH?YE|2018|9|57.5
17296|FETH?YE|2018|10|66.9
17296|FETH?YE|2018|11|70.5
17296|FETH?YE|2018|12|75.0
17296|FETH?YE|2018|13|65.1
17296|FETH?YE|2019|1|75.1
17296|FETH?YE|2019|2|71.3
17296|FETH?YE|2019|3|64.9
17296|FETH?YE|2019|4|63.7
17296|FETH?YE|2019|5|59.1
17296|FETH?YE|2019|6|57.6
17296|FETH?YE|2019|7|51.8
17296|FETH?YE|2019|8|52.0
17296|FETH?YE|2019|9|57.9
17296|FETH?YE|2019|10|64.3
17296|FETH?YE|2019|11|74.8
17296|FETH?YE|2019|12|74.4
17296|FETH?YE|2019|13|63.9
17296|FETH?YE|2020|1|64.6
17296|FETH?YE|2020|2|67.4
17296|FETH?YE|2020|3|63.1
17296|FETH?YE|2020|4|65.0
17296|FETH?YE|2020|5|56.3
17296|FETH?YE|2020|6|61.5
17296|FETH?YE|2020|7|58.7
17296|FETH?YE|2020|8|52.6
17296|FETH?YE|2020|9|58.4
17296|FETH?YE|2020|10|61.4
17296|FETH?YE|2020|11|66.7
17296|FETH?YE|2020|12|79.5
17296|FETH?YE|2020|13|62.9
17296|FETH?YE|2021|1|75.8
17296|FETH?YE|2021|2|62.4
17296|FETH?YE|2021|3|61.6
17296|FETH?YE|2021|4|56.6
17296|FETH?YE|2021|5|53.7
17296|FETH?YE|2021|6|51.6
17298|MARMAR?S|1963|1|76.8
17298|MARMAR?S|1963|2|78.5
17298|MARMAR?S|1963|3|69.7
17298|MARMAR?S|1963|4|69.5
17298|MARMAR?S|1963|5|75.9
17298|MARMAR?S|1963|6|63.0
17298|MARMAR?S|1963|7|53.2
17298|MARMAR?S|1963|8|52.0
17298|MARMAR?S|1963|9|56.0
17298|MARMAR?S|1963|10|70.6
17298|MARMAR?S|1963|11|81.8
17298|MARMAR?S|1963|12|70.3
17298|MARMAR?S|1963|13|68.0
17298|MARMAR?S|1964|1|65.1
17298|MARMAR?S|1964|2|70.1
17298|MARMAR?S|1964|3|72.2
17298|MARMAR?S|1964|4|59.2
17298|MARMAR?S|1964|5|63.4
17298|MARMAR?S|1964|6|55.2
17298|MARMAR?S|1964|7|51.4
17298|MARMAR?S|1964|8|47.8
17298|MARMAR?S|1964|9|59.0
17298|MARMAR?S|1964|10|65.0
17298|MARMAR?S|1964|11|70.5
17298|MARMAR?S|1964|12|70.7
17298|MARMAR?S|1964|13|62.4
17298|MARMAR?S|1965|1|71.6
17298|MARMAR?S|1965|2|69.5
17298|MARMAR?S|1965|3|68.2
17298|MARMAR?S|1965|4|71.6
17298|MARMAR?S|1965|5|68.6
17298|MARMAR?S|1965|6|55.3
17298|MARMAR?S|1965|7|45.1
17298|MARMAR?S|1965|8|55.0
17298|MARMAR?S|1965|9|58.8
17298|MARMAR?S|1965|10|59.3
17298|MARMAR?S|1965|11|72.7
17298|MARMAR?S|1965|12|77.7
17298|MARMAR?S|1965|13|64.4
17298|MARMAR?S|1966|1|77.3
17298|MARMAR?S|1966|2|77.6
17298|MARMAR?S|1966|3|72.9
17298|MARMAR?S|1966|4|68.8
17298|MARMAR?S|1966|5|63.1
17298|MARMAR?S|1966|6|54.4
17298|MARMAR?S|1966|7|53.9
17298|MARMAR?S|1966|8|52.9
17298|MARMAR?S|1966|9|61.2
17298|MARMAR?S|1966|10|70.6
17298|MARMAR?S|1966|11|70.0
17298|MARMAR?S|1966|12|74.4
17298|MARMAR?S|1966|13|66.4
17298|MARMAR?S|1967|1|65.2
17298|MARMAR?S|1967|2|64.2
17298|MARMAR?S|1967|3|65.9
17298|MARMAR?S|1967|4|73.0
17298|MARMAR?S|1967|5|68.1
17298|MARMAR?S|1967|6|51.3
17298|MARMAR?S|1967|7|52.0
17298|MARMAR?S|1967|8|51.5
17298|MARMAR?S|1967|9|57.1
17298|MARMAR?S|1967|10|69.1
17298|MARMAR?S|1967|11|66.7
17298|MARMAR?S|1967|12|75.5
17298|MARMAR?S|1967|13|63.3
17298|MARMAR?S|1968|1|66.7
17298|MARMAR?S|1968|2|71.8
17298|MARMAR?S|1968|3|69.4
17298|MARMAR?S|1968|4|64.7
17298|MARMAR?S|1968|5|61.6
17298|MARMAR?S|1968|6|54.1
17298|MARMAR?S|1968|7|45.8
17298|MARMAR?S|1968|8|53.0
17298|MARMAR?S|1968|9|64.8
17298|MARMAR?S|1968|10|73.3
17298|MARMAR?S|1968|11|81.5
17298|MARMAR?S|1968|12|77.2
17298|MARMAR?S|1968|13|65.3
17298|MARMAR?S|1969|1|68.2
17298|MARMAR?S|1969|2|75.0
17298|MARMAR?S|1969|3|75.3
17298|MARMAR?S|1969|4|66.6
17298|MARMAR?S|1969|5|66.8
17298|MARMAR?S|1969|6|56.7
17298|MARMAR?S|1969|7|49.5
17298|MARMAR?S|1969|8|56.3
17298|MARMAR?S|1969|9|58.1
17298|MARMAR?S|1969|10|63.0
17298|MARMAR?S|1969|11|72.6
17298|MARMAR?S|1969|12|78.7
17298|MARMAR?S|1969|13|65.5
17298|MARMAR?S|1970|1|77.1
17298|MARMAR?S|1970|2|78.3
17298|MARMAR?S|1970|3|69.3
17298|MARMAR?S|1970|4|67.2
17298|MARMAR?S|1970|5|65.4
17298|MARMAR?S|1970|6|51.2
17298|MARMAR?S|1970|7|56.2
17298|MARMAR?S|1970|8|49.8
17298|MARMAR?S|1970|9|59.4
17298|MARMAR?S|1970|10|63.2
17298|MARMAR?S|1970|11|76.1
17298|MARMAR?S|1970|12|73.3
17298|MARMAR?S|1970|13|65.5
17298|MARMAR?S|1971|1|79.8
17298|MARMAR?S|1971|2|72.6
17298|MARMAR?S|1971|3|72.2
17298|MARMAR?S|1971|4|67.5
17298|MARMAR?S|1971|5|67.5
17298|MARMAR?S|1971|6|54.6
17298|MARMAR?S|1971|7|59.4
17298|MARMAR?S|1971|8|52.4
17298|MARMAR?S|1971|9|61.2
17298|MARMAR?S|1971|10|60.3
17298|MARMAR?S|1971|11|72.6
17298|MARMAR?S|1971|12|64.0
17298|MARMAR?S|1971|13|65.3
17298|MARMAR?S|1972|1|72.1
17298|MARMAR?S|1972|2|62.8
17298|MARMAR?S|1972|3|71.4
17298|MARMAR?S|1972|4|73.4
17298|MARMAR?S|1972|5|65.9
17298|MARMAR?S|1972|6|58.7
17298|MARMAR?S|1972|7|59.9
17298|MARMAR?S|1972|8|53.7
17298|MARMAR?S|1972|9|59.8
17298|MARMAR?S|1972|10|70.5
17298|MARMAR?S|1972|11|68.0
17298|MARMAR?S|1972|12|68.0
17298|MARMAR?S|1972|13|65.4
17298|MARMAR?S|1973|1|72.8
17298|MARMAR?S|1973|2|71.8
17298|MARMAR?S|1973|3|63.7
17298|MARMAR?S|1973|4|73.2
17298|MARMAR?S|1973|5|56.1
17298|MARMAR?S|1973|6|51.3
17298|MARMAR?S|1973|7|49.0
17298|MARMAR?S|1973|8|49.4
17298|MARMAR?S|1973|9|58.2
17298|MARMAR?S|1973|10|67.7
17298|MARMAR?S|1973|11|65.9
17298|MARMAR?S|1973|12|76.9
17298|MARMAR?S|1973|13|62.9
17298|MARMAR?S|1974|1|60.8
17298|MARMAR?S|1974|2|70.6
17298|MARMAR?S|1974|3|73.6
17298|MARMAR?S|1974|4|61.1
17298|MARMAR?S|1974|5|66.6
17298|MARMAR?S|1974|6|57.4
17298|MARMAR?S|1974|7|45.4
17298|MARMAR?S|1974|8|53.4
17298|MARMAR?S|1974|9|58.1
17298|MARMAR?S|1974|10|71.0
17298|MARMAR?S|1974|11|70.7
17298|MARMAR?S|1974|12|65.0
17298|MARMAR?S|1974|13|62.8
17298|MARMAR?S|1975|1|67.5
17298|MARMAR?S|1975|2|64.8
17298|MARMAR?S|1975|3|65.6
17298|MARMAR?S|1975|4|60.3
17298|MARMAR?S|1975|5|65.9
17298|MARMAR?S|1975|6|62.1
17298|MARMAR?S|1975|7|55.2
17298|MARMAR?S|1975|8|59.7
17298|MARMAR?S|1975|9|50.3
17298|MARMAR?S|1975|10|63.3
17298|MARMAR?S|1975|11|68.3
17298|MARMAR?S|1975|12|62.6
17298|MARMAR?S|1975|13|62.1
17298|MARMAR?S|1976|1|66.2
17298|MARMAR?S|1976|2|56.9
17298|MARMAR?S|1976|3|68.1
17298|MARMAR?S|1976|4|67.8
17298|MARMAR?S|1976|5|65.0
17298|MARMAR?S|1976|6|58.0
17298|MARMAR?S|1976|7|56.5
17298|MARMAR?S|1976|8|53.3
17298|MARMAR?S|1976|9|58.4
17298|MARMAR?S|1976|10|69.0
17298|MARMAR?S|1976|11|69.5
17298|MARMAR?S|1976|12|66.4
17298|MARMAR?S|1976|13|62.9
17298|MARMAR?S|1977|1|63.6
17298|MARMAR?S|1977|2|71.5
17298|MARMAR?S|1977|3|59.9
17298|MARMAR?S|1977|4|60.5
17298|MARMAR?S|1977|5|59.0
17298|MARMAR?S|1977|6|54.8
17298|MARMAR?S|1977|7|46.9
17298|MARMAR?S|1977|8|52.6
17298|MARMAR?S|1977|9|59.8
17298|MARMAR?S|1977|10|55.2
17298|MARMAR?S|1977|11|70.8
17298|MARMAR?S|1977|12|61.9
17298|MARMAR?S|1977|13|59.6
17298|MARMAR?S|1978|1|73.0
17298|MARMAR?S|1978|2|73.0
17298|MARMAR?S|1978|3|72.0
17298|MARMAR?S|1978|4|70.1
17298|MARMAR?S|1978|5|59.3
17298|MARMAR?S|1978|6|54.9
17298|MARMAR?S|1978|7|49.9
17298|MARMAR?S|1978|8|51.1
17298|MARMAR?S|1978|9|63.2
17298|MARMAR?S|1978|10|66.6
17298|MARMAR?S|1978|11|63.2
17298|MARMAR?S|1978|12|71.2
17298|MARMAR?S|1978|13|63.9
17298|MARMAR?S|1979|1|69.2
17298|MARMAR?S|1979|2|69.3
17298|MARMAR?S|1979|3|70.9
17298|MARMAR?S|1979|4|61.6
17298|MARMAR?S|1979|5|69.9
17298|MARMAR?S|1979|6|56.4
17298|MARMAR?S|1979|7|48.6
17298|MARMAR?S|1979|8|57.8
17298|MARMAR?S|1979|9|54.2
17298|MARMAR?S|1979|10|65.7
17298|MARMAR?S|1979|11|69.9
17298|MARMAR?S|1979|12|65.0
17298|MARMAR?S|1979|13|63.2
17298|MARMAR?S|1980|1|66.1
17298|MARMAR?S|1980|2|66.9
17298|MARMAR?S|1980|3|68.0
17298|MARMAR?S|1980|4|67.4
17298|MARMAR?S|1980|5|64.7
17298|MARMAR?S|1980|6|53.1
17298|MARMAR?S|1980|7|54.0
17298|MARMAR?S|1980|8|53.8
17298|MARMAR?S|1980|9|54.6
17298|MARMAR?S|1980|10|64.2
17298|MARMAR?S|1980|11|74.8
17298|MARMAR?S|1980|12|70.1
17298|MARMAR?S|1980|13|63.1
17298|MARMAR?S|1981|1|79.0
17298|MARMAR?S|1981|2|74.8
17298|MARMAR?S|1981|3|72.0
17298|MARMAR?S|1981|4|60.1
17298|MARMAR?S|1981|5|63.3
17298|MARMAR?S|1981|6|53.2
17298|MARMAR?S|1981|7|56.2
17298|MARMAR?S|1981|8|55.0
17298|MARMAR?S|1981|9|61.3
17298|MARMAR?S|1981|10|70.7
17298|MARMAR?S|1981|11|66.9
17298|MARMAR?S|1981|12|81.0
17298|MARMAR?S|1981|13|66.1
17298|MARMAR?S|1982|1|77.2
17298|MARMAR?S|1982|2|69.1
17298|MARMAR?S|1982|3|72.9
17298|MARMAR?S|1982|4|72.9
17298|MARMAR?S|1982|5|73.2
17298|MARMAR?S|1982|6|65.1
17298|MARMAR?S|1982|7|51.8
17298|MARMAR?S|1982|8|57.3
17298|MARMAR?S|1982|9|65.2
17298|MARMAR?S|1982|10|74.1
17298|MARMAR?S|1982|11|62.9
17298|MARMAR?S|1982|12|71.3
17298|MARMAR?S|1982|13|67.8
17298|MARMAR?S|1983|1|62.4
17298|MARMAR?S|1983|2|66.8
17298|MARMAR?S|1983|3|69.9
17298|MARMAR?S|1983|4|71.3
17298|MARMAR?S|1983|5|66.9
17298|MARMAR?S|1983|6|67.2
17298|MARMAR?S|1983|7|59.1
17298|MARMAR?S|1983|8|57.9
17298|MARMAR?S|1983|9|62.1
17298|MARMAR?S|1983|10|65.2
17298|MARMAR?S|1983|11|75.3
17298|MARMAR?S|1983|12|81.1
17298|MARMAR?S|1983|13|67.1
17298|MARMAR?S|1984|1|78.6
17298|MARMAR?S|1984|2|78.6
17298|MARMAR?S|1984|3|74.2
17298|MARMAR?S|1984|4|72.1
17298|MARMAR?S|1984|5|64.8
17298|MARMAR?S|1984|6|53.8
17298|MARMAR?S|1984|7|45.0
17298|MARMAR?S|1984|8|53.5
17298|MARMAR?S|1984|9|68.1
17298|MARMAR?S|1984|10|63.3
17298|MARMAR?S|1984|11|76.1
17298|MARMAR?S|1984|12|71.8
17298|MARMAR?S|1984|13|66.6
17298|MARMAR?S|1985|1|77.8
17298|MARMAR?S|1985|2|56.4
17298|MARMAR?S|1985|3|76.1
17298|MARMAR?S|1985|4|69.1
17298|MARMAR?S|1985|5|65.1
17298|MARMAR?S|1985|6|51.5
17298|MARMAR?S|1985|7|44.4
17298|MARMAR?S|1985|8|57.1
17298|MARMAR?S|1985|9|54.9
17298|MARMAR?S|1985|10|59.0
17298|MARMAR?S|1985|11|75.9
17298|MARMAR?S|1985|12|70.4
17298|MARMAR?S|1985|13|63.2
17298|MARMAR?S|1986|1|83.7
17298|MARMAR?S|1986|2|85.1
17298|MARMAR?S|1986|3|84.1
17298|MARMAR?S|1986|4|81.3
17298|MARMAR?S|1986|5|72.3
17298|MARMAR?S|1986|6|77.2
17298|MARMAR?S|1986|7|66.1
17298|MARMAR?S|1986|8|76.8
17298|MARMAR?S|1986|9|78.6
17298|MARMAR?S|1986|10|76.1
17298|MARMAR?S|1986|11|72.8
17298|MARMAR?S|1986|12|80.5
17298|MARMAR?S|1986|13|77.8
17298|MARMAR?S|1987|1|83.2
17298|MARMAR?S|1987|2|77.4
17298|MARMAR?S|1987|3|76.7
17298|MARMAR?S|1987|4|82.4
17298|MARMAR?S|1987|5|82.2
17298|MARMAR?S|1987|6|68.3
17298|MARMAR?S|1987|7|69.4
17298|MARMAR?S|1987|8|62.3
17298|MARMAR?S|1987|9|69.4
17298|MARMAR?S|1987|10|67.2
17298|MARMAR?S|1987|11|81.7
17298|MARMAR?S|1987|12|75.5
17298|MARMAR?S|1987|13|74.6
17298|MARMAR?S|1988|1|79.3
17298|MARMAR?S|1988|2|80.0
17298|MARMAR?S|1988|3|83.5
17298|MARMAR?S|1988|4|74.5
17298|MARMAR?S|1988|5|67.8
17298|MARMAR?S|1988|6|58.1
17298|MARMAR?S|1988|7|50.2
17298|MARMAR?S|1988|8|52.6
17298|MARMAR?S|1988|9|49.4
17298|MARMAR?S|1988|10|59.9
17298|MARMAR?S|1988|11|62.6
17298|MARMAR?S|1988|12|70.6
17298|MARMAR?S|1988|13|65.7
17298|MARMAR?S|1989|1|55.7
17298|MARMAR?S|1989|2|58.5
17298|MARMAR?S|1989|3|68.1
17298|MARMAR?S|1989|4|68.2
17298|MARMAR?S|1989|5|62.3
17298|MARMAR?S|1989|6|56.3
17298|MARMAR?S|1989|7|60.4
17298|MARMAR?S|1989|8|62.9
17298|MARMAR?S|1989|9|55.9
17298|MARMAR?S|1989|10|69.9
17298|MARMAR?S|1989|11|75.9
17298|MARMAR?S|1989|12|76.9
17298|MARMAR?S|1989|13|64.3
17298|MARMAR?S|1990|1|67.8
17298|MARMAR?S|1990|2|65.8
17298|MARMAR?S|1990|3|66.7
17298|MARMAR?S|1990|4|70.3
17298|MARMAR?S|1990|5|61.5
17298|MARMAR?S|1990|6|59.0
17298|MARMAR?S|1990|7|58.6
17298|MARMAR?S|1990|8|60.1
17298|MARMAR?S|1990|9|60.6
17298|MARMAR?S|1990|10|69.1
17298|MARMAR?S|1990|11|78.7
17298|MARMAR?S|1990|12|77.6
17298|MARMAR?S|1990|13|66.3
17298|MARMAR?S|1991|1|72.5
17298|MARMAR?S|1991|2|71.9
17298|MARMAR?S|1991|3|71.4
17298|MARMAR?S|1991|4|71.3
17298|MARMAR?S|1991|5|71.0
17298|MARMAR?S|1991|6|61.4
17298|MARMAR?S|1991|7|63.0
17298|MARMAR?S|1991|8|62.5
17298|MARMAR?S|1991|9|62.7
17298|MARMAR?S|1991|10|70.2
17298|MARMAR?S|1991|11|73.2
17298|MARMAR?S|1991|12|65.7
17298|MARMAR?S|1991|13|68.1
17298|MARMAR?S|1992|1|63.3
17298|MARMAR?S|1992|2|54.9
17298|MARMAR?S|1992|3|67.4
17298|MARMAR?S|1992|4|70.2
17298|MARMAR?S|1992|5|69.8
17298|MARMAR?S|1992|6|65.3
17298|MARMAR?S|1992|7|58.1
17298|MARMAR?S|1992|8|62.4
17298|MARMAR?S|1992|9|56.3
17298|MARMAR?S|1992|10|72.2
17298|MARMAR?S|1992|11|62.8
17298|MARMAR?S|1992|12|67.5
17298|MARMAR?S|1992|13|64.2
17298|MARMAR?S|1993|1|68.0
17298|MARMAR?S|1993|2|59.2
17298|MARMAR?S|1993|3|68.2
17298|MARMAR?S|1993|4|72.2
17298|MARMAR?S|1993|5|72.2
17298|MARMAR?S|1993|6|56.8
17298|MARMAR?S|1993|7|49.9
17298|MARMAR?S|1993|8|53.4
17298|MARMAR?S|1993|9|55.9
17298|MARMAR?S|1993|10|59.2
17298|MARMAR?S|1993|11|64.4
17298|MARMAR?S|1993|12|80.2
17298|MARMAR?S|1993|13|63.3
17298|MARMAR?S|1994|1|78.8
17298|MARMAR?S|1994|2|72.7
17298|MARMAR?S|1994|3|68.3
17298|MARMAR?S|1994|4|73.7
17298|MARMAR?S|1994|5|63.5
17298|MARMAR?S|1994|6|53.4
17298|MARMAR?S|1994|7|57.5
17298|MARMAR?S|1994|8|54.7
17298|MARMAR?S|1994|9|64.8
17298|MARMAR?S|1994|10|72.3
17298|MARMAR?S|1994|11|62.8
17298|MARMAR?S|1994|12|70.8
17298|MARMAR?S|1994|13|66.1
17298|MARMAR?S|1995|1|77.6
17298|MARMAR?S|1995|2|77.9
17298|MARMAR?S|1995|3|78.4
17298|MARMAR?S|1995|4|73.3
17298|MARMAR?S|1995|5|66.7
17298|MARMAR?S|1995|6|57.7
17298|MARMAR?S|1995|7|56.6
17298|MARMAR?S|1995|8|56.2
17298|MARMAR?S|1995|9|62.3
17298|MARMAR?S|1995|10|66.6
17298|MARMAR?S|1995|11|74.7
17298|MARMAR?S|1995|12|77.2
17298|MARMAR?S|1995|13|68.7
17298|MARMAR?S|1996|1|73.8
17298|MARMAR?S|1996|2|80.5
17298|MARMAR?S|1996|3|73.4
17298|MARMAR?S|1996|4|70.5
17298|MARMAR?S|1996|5|66.3
17298|MARMAR?S|1996|6|53.3
17298|MARMAR?S|1996|7|54.3
17298|MARMAR?S|1996|8|57.8
17298|MARMAR?S|1996|9|65.7
17298|MARMAR?S|1996|10|71.7
17298|MARMAR?S|1996|11|78.3
17298|MARMAR?S|1996|12|82.2
17298|MARMAR?S|1996|13|68.9
17298|MARMAR?S|1997|1|72.6
17298|MARMAR?S|1997|2|71.3
17298|MARMAR?S|1997|3|70.9
17298|MARMAR?S|1997|4|70.7
17298|MARMAR?S|1997|5|70.1
17298|MARMAR?S|1997|6|61.2
17298|MARMAR?S|1997|7|51.6
17298|MARMAR?S|1997|8|60.6
17298|MARMAR?S|1997|9|61.4
17298|MARMAR?S|1997|10|74.7
17298|MARMAR?S|1997|11|82.8
17298|MARMAR?S|1997|12|82.4
17298|MARMAR?S|1997|13|69.2
17298|MARMAR?S|1998|1|74.9
17298|MARMAR?S|1998|2|70.5
17298|MARMAR?S|1998|3|70.3
17298|MARMAR?S|1998|4|75.3
17298|MARMAR?S|1998|5|76.1
17298|MARMAR?S|1998|6|59.6
17298|MARMAR?S|1998|7|54.8
17298|MARMAR?S|1998|8|59.6
17298|MARMAR?S|1998|9|64.0
17298|MARMAR?S|1998|10|67.4
17298|MARMAR?S|1998|11|77.8
17298|MARMAR?S|1998|12|85.6
17298|MARMAR?S|1998|13|69.6
17298|MARMAR?S|1999|1|81.2
17298|MARMAR?S|1999|2|80.4
17298|MARMAR?S|1999|3|75.7
17298|MARMAR?S|1999|4|77.0
17298|MARMAR?S|1999|5|68.3
17298|MARMAR?S|1999|6|58.0
17298|MARMAR?S|1999|7|65.1
17298|MARMAR?S|1999|8|59.4
17298|MARMAR?S|1999|9|61.6
17298|MARMAR?S|1999|10|65.9
17298|MARMAR?S|1999|11|69.4
17298|MARMAR?S|1999|12|79.8
17298|MARMAR?S|1999|13|70.1
17298|MARMAR?S|2000|1|61.4
17298|MARMAR?S|2000|2|67.3
17298|MARMAR?S|2000|3|69.4
17298|MARMAR?S|2000|4|76.6
17298|MARMAR?S|2000|5|64.3
17298|MARMAR?S|2000|6|48.5
17298|MARMAR?S|2000|7|54.8
17298|MARMAR?S|2000|8|56.1
17298|MARMAR?S|2000|9|60.8
17298|MARMAR?S|2000|10|65.6
17298|MARMAR?S|2000|11|75.1
17298|MARMAR?S|2000|12|69.9
17298|MARMAR?S|2000|13|64.1
17298|MARMAR?S|2001|1|78.7
17298|MARMAR?S|2001|2|72.5
17298|MARMAR?S|2001|3|75.5
17298|MARMAR?S|2001|4|72.8
17298|MARMAR?S|2001|5|59.9
17298|MARMAR?S|2001|6|55.9
17298|MARMAR?S|2001|7|56.2
17298|MARMAR?S|2001|8|64.3
17298|MARMAR?S|2001|9|61.4
17298|MARMAR?S|2001|10|65.6
17298|MARMAR?S|2001|11|74.8
17298|MARMAR?S|2001|12|78.9
17298|MARMAR?S|2001|13|68.0
17298|MARMAR?S|2002|1|64.9
17298|MARMAR?S|2002|2|72.0
17298|MARMAR?S|2002|3|71.5
17298|MARMAR?S|2002|4|71.3
17298|MARMAR?S|2002|5|63.8
17298|MARMAR?S|2002|6|54.8
17298|MARMAR?S|2002|7|59.6
17298|MARMAR?S|2002|8|58.5
17298|MARMAR?S|2002|9|69.1
17298|MARMAR?S|2002|10|69.5
17298|MARMAR?S|2002|11|74.5
17298|MARMAR?S|2002|12|72.9
17298|MARMAR?S|2002|13|66.8
17298|MARMAR?S|2003|1|77.8
17298|MARMAR?S|2003|2|63.9
17298|MARMAR?S|2003|3|64.6
17298|MARMAR?S|2003|4|67.3
17298|MARMAR?S|2003|5|59.8
17298|MARMAR?S|2003|6|56.0
17298|MARMAR?S|2003|7|47.9
17298|MARMAR?S|2003|8|54.7
17298|MARMAR?S|2003|9|55.6
17298|MARMAR?S|2003|10|62.1
17298|MARMAR?S|2003|11|69.7
17298|MARMAR?S|2003|12|70.7
17298|MARMAR?S|2003|13|62.5
17298|MARMAR?S|2004|1|74.7
17298|MARMAR?S|2004|2|61.9
17298|MARMAR?S|2004|3|59.3
17298|MARMAR?S|2004|4|63.2
17298|MARMAR?S|2004|5|61.0
17298|MARMAR?S|2004|6|55.1
17298|MARMAR?S|2004|7|52.5
17298|MARMAR?S|2004|8|53.0
17298|MARMAR?S|2004|9|55.7
17298|MARMAR?S|2004|10|65.0
17298|MARMAR?S|2004|11|73.0
17298|MARMAR?S|2004|12|74.6
17298|MARMAR?S|2004|13|62.4
17298|MARMAR?S|2005|1|75.7
17298|MARMAR?S|2005|2|72.1
17298|MARMAR?S|2005|3|71.4
17298|MARMAR?S|2005|4|66.4
17298|MARMAR?S|2005|5|65.6
17298|MARMAR?S|2005|6|57.2
17298|MARMAR?S|2005|7|56.7
17298|MARMAR?S|2005|8|61.0
17298|MARMAR?S|2005|9|59.2
17298|MARMAR?S|2005|10|66.8
17298|MARMAR?S|2005|11|70.9
17298|MARMAR?S|2005|12|73.1
17298|MARMAR?S|2005|13|66.3
17298|MARMAR?S|2006|1|64.4
17298|MARMAR?S|2006|2|72.4
17298|MARMAR?S|2006|3|74.3
17298|MARMAR?S|2006|4|65.1
17298|MARMAR?S|2006|5|63.0
17298|MARMAR?S|2006|6|53.4
17298|MARMAR?S|2006|7|57.0
17298|MARMAR?S|2006|8|59.7
17298|MARMAR?S|2006|9|62.3
17298|MARMAR?S|2006|10|67.1
17298|MARMAR?S|2006|11|67.7
17298|MARMAR?S|2006|12|63.7
17298|MARMAR?S|2006|13|64.1
17298|MARMAR?S|2007|1|65.9
17298|MARMAR?S|2007|2|70.6
17298|MARMAR?S|2007|3|65.3
17298|MARMAR?S|2007|4|52.8
17298|MARMAR?S|2007|5|63.0
17298|MARMAR?S|2007|6|45.3
17298|MARMAR?S|2007|7|43.6
17298|MARMAR?S|2007|8|50.7
17298|MARMAR?S|2007|9|46.6
17298|MARMAR?S|2007|10|67.1
17298|MARMAR?S|2007|11|75.1
17298|MARMAR?S|2007|12|77.1
17298|MARMAR?S|2007|13|59.9
17298|MARMAR?S|2008|1|63.7
17298|MARMAR?S|2008|2|66.9
17298|MARMAR?S|2008|3|72.7
17298|MARMAR?S|2008|4|72.1
17298|MARMAR?S|2008|5|55.3
17298|MARMAR?S|2008|6|48.6
17298|MARMAR?S|2008|7|45.2
17298|MARMAR?S|2008|8|52.0
17298|MARMAR?S|2008|9|60.5
17298|MARMAR?S|2008|10|62.5
17298|MARMAR?S|2008|11|71.6
17298|MARMAR?S|2008|12|69.4
17298|MARMAR?S|2008|13|61.6
17298|MARMAR?S|2009|1|75.1
17298|MARMAR?S|2009|2|74.5
17298|MARMAR?S|2009|3|63.0
17298|MARMAR?S|2009|4|68.3
17298|MARMAR?S|2009|5|59.2
17298|MARMAR?S|2009|6|50.3
17298|MARMAR?S|2009|7|45.1
17298|MARMAR?S|2009|8|50.8
17298|MARMAR?S|2009|9|57.8
17298|MARMAR?S|2009|10|66.4
17298|MARMAR?S|2009|11|70.9
17298|MARMAR?S|2009|12|75.7
17298|MARMAR?S|2009|13|63.0
17298|MARMAR?S|2010|1|72.8
17298|MARMAR?S|2010|2|69.4
17298|MARMAR?S|2010|3|62.9
17298|MARMAR?S|2010|4|62.6
17298|MARMAR?S|2010|5|59.5
17298|MARMAR?S|2010|6|59.7
17298|MARMAR?S|2010|7|55.7
17298|MARMAR?S|2010|8|55.4
17298|MARMAR?S|2010|9|54.4
17298|MARMAR?S|2010|10|61.1
17298|MARMAR?S|2010|11|72.7
17298|MARMAR?S|2010|12|73.8
17298|MARMAR?S|2010|13|63.3
17298|MARMAR?S|2011|1|70.9
17298|MARMAR?S|2011|2|73.1
17298|MARMAR?S|2011|3|68.3
17298|MARMAR?S|2011|4|69.1
17298|MARMAR?S|2011|5|65.2
17298|MARMAR?S|2011|6|53.9
17298|MARMAR?S|2011|7|50.7
17298|MARMAR?S|2011|8|50.3
17298|MARMAR?S|2011|9|55.8
17298|MARMAR?S|2011|10|63.2
17298|MARMAR?S|2011|11|61.1
17298|MARMAR?S|2011|12|77.8
17298|MARMAR?S|2011|13|63.2
17298|MARMAR?S|2012|1|75.5
17298|MARMAR?S|2012|2|69.8
17298|MARMAR?S|2012|3|62.3
17298|MARMAR?S|2012|4|74.3
17298|MARMAR?S|2012|5|71.3
17298|MARMAR?S|2012|6|59.1
17298|MARMAR?S|2012|7|50.2
