Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_SICAKLIK_C
17860|NAZ?LL?|2019|2|21.2
17860|NAZ?LL?|2019|3|24.6
17860|NAZ?LL?|2019|4|30.3
17860|NAZ?LL?|2019|5|37.2
17860|NAZ?LL?|2019|6|41.7
17860|NAZ?LL?|2019|7|40.6
17860|NAZ?LL?|2019|8|43.6
17860|NAZ?LL?|2019|9|36.6
17860|NAZ?LL?|2019|10|35.0
17860|NAZ?LL?|2019|11|27.0
17860|NAZ?LL?|2019|12|19.4
17860|NAZ?LL?|2019|13|43.6
17860|NAZ?LL?|2020|1|15.8
17860|NAZ?LL?|2020|2|22.5
17860|NAZ?LL?|2020|3|27.7
17860|NAZ?LL?|2020|4|29.2
17860|NAZ?LL?|2020|5|43.2
17860|NAZ?LL?|2020|6|39.7
17860|NAZ?LL?|2020|7|43.0
17860|NAZ?LL?|2020|8|44.1
17860|NAZ?LL?|2020|9|42.4
17860|NAZ?LL?|2020|10|38.8
17860|NAZ?LL?|2020|11|24.7
17860|NAZ?LL?|2020|12|19.2
17860|NAZ?LL?|2020|13|44.1
17860|NAZ?LL?|2021|1|21.8
17860|NAZ?LL?|2021|2|22.8
17860|NAZ?LL?|2021|3|24.1
17860|NAZ?LL?|2021|4|33.8
17860|NAZ?LL?|2021|5|39.0
17860|NAZ?LL?|2021|6|42.3
17862|D?NAR|1960|1|13.5
17862|D?NAR|1960|2|19.8
17862|D?NAR|1960|3|20.0
17862|D?NAR|1960|4|29.8
17862|D?NAR|1960|5|31.8
17862|D?NAR|1960|6|34.3
17862|D?NAR|1960|7|35.6
17862|D?NAR|1960|8|30.2
17862|D?NAR|1960|9|31.2
17862|D?NAR|1960|10|30.3
17862|D?NAR|1960|11|24.2
17862|D?NAR|1960|12|19.3
17862|D?NAR|1960|13|35.6
17862|D?NAR|1961|1|14.6
17862|D?NAR|1961|2|13.2
17862|D?NAR|1961|3|20.9
17862|D?NAR|1961|4|31.2
17862|D?NAR|1961|5|29.8
17862|D?NAR|1961|6|32.8
17862|D?NAR|1961|7|35.8
17862|D?NAR|1961|8|37.8
17862|D?NAR|1961|9|33.6
17862|D?NAR|1961|10|28.2
17862|D?NAR|1961|11|30.1
17862|D?NAR|1961|12|21.2
17862|D?NAR|1961|13|37.8
17862|D?NAR|1962|1|16.3
17862|D?NAR|1962|2|14.7
17862|D?NAR|1962|3|23.7
17862|D?NAR|1962|4|24.8
17862|D?NAR|1962|5|33.1
17862|D?NAR|1962|6|35.9
17862|D?NAR|1962|7|39.9
17862|D?NAR|1962|8|40.7
17862|D?NAR|1962|9|33.9
17862|D?NAR|1962|10|26.0
17862|D?NAR|1962|11|23.8
17862|D?NAR|1962|12|15.3
17862|D?NAR|1962|13|40.7
17862|D?NAR|1964|1|12.5
17862|D?NAR|1964|2|13.4
17862|D?NAR|1964|3|26.8
17862|D?NAR|1964|4|28.0
17862|D?NAR|1964|5|30.0
17862|D?NAR|1964|6|29.3
17862|D?NAR|1964|7|37.0
17862|D?NAR|1964|8|35.0
17862|D?NAR|1964|9|33.0
17862|D?NAR|1964|10|30.2
17862|D?NAR|1964|11|26.0
17862|D?NAR|1964|12|16.8
17862|D?NAR|1964|13|37.0
17862|D?NAR|1965|1|13.0
17862|D?NAR|1965|2|13.0
17862|D?NAR|1965|3|21.4
17862|D?NAR|1965|4|24.4
17862|D?NAR|1965|5|31.0
17862|D?NAR|1965|6|33.2
17862|D?NAR|1965|7|35.8
17862|D?NAR|1965|8|37.0
17862|D?NAR|1965|9|35.0
17862|D?NAR|1965|10|31.5
17862|D?NAR|1965|11|22.0
17862|D?NAR|1965|12|13.5
17862|D?NAR|1965|13|37.0
17862|D?NAR|1966|1|15.1
17862|D?NAR|1966|2|18.6
17862|D?NAR|1966|3|21.3
17862|D?NAR|1966|4|27.8
17862|D?NAR|1966|5|25.6
17862|D?NAR|1966|6|31.7
17862|D?NAR|1966|7|35.0
17862|D?NAR|1966|8|36.0
17862|D?NAR|1966|9|31.0
17862|D?NAR|1966|10|28.4
17862|D?NAR|1966|11|26.7
17862|D?NAR|1966|12|17.5
17862|D?NAR|1966|13|36.0
17862|D?NAR|1967|1|13.5
17862|D?NAR|1967|2|17.6
17862|D?NAR|1967|3|22.3
17862|D?NAR|1967|4|24.5
17862|D?NAR|1967|5|26.6
17862|D?NAR|1967|6|30.8
17862|D?NAR|1967|7|33.0
17862|D?NAR|1967|8|35.2
17862|D?NAR|1967|9|31.8
17862|D?NAR|1967|10|26.6
17862|D?NAR|1967|11|19.2
17862|D?NAR|1967|12|18.3
17862|D?NAR|1967|13|35.2
17862|D?NAR|1968|1|12.1
17862|D?NAR|1968|2|19.0
17862|D?NAR|1968|3|19.6
17862|D?NAR|1968|4|28.1
17862|D?NAR|1968|5|29.6
17862|D?NAR|1968|6|31.8
17862|D?NAR|1968|7|36.6
17862|D?NAR|1968|8|36.6
17862|D?NAR|1968|9|33.5
17862|D?NAR|1968|10|24.8
17862|D?NAR|1968|11|20.2
17862|D?NAR|1968|12|16.0
17862|D?NAR|1968|13|36.6
17862|D?NAR|1969|1|11.8
17862|D?NAR|1969|2|16.2
17862|D?NAR|1969|3|21.5
17862|D?NAR|1969|4|22.6
17862|D?NAR|1969|5|32.8
17862|D?NAR|1969|6|34.2
17862|D?NAR|1969|7|34.4
17862|D?NAR|1969|8|35.6
17862|D?NAR|1969|9|36.2
17862|D?NAR|1969|10|28.3
17862|D?NAR|1969|11|21.0
17862|D?NAR|1969|12|16.3
17862|D?NAR|1969|13|36.2
17862|D?NAR|1970|1|16.0
17862|D?NAR|1970|2|17.0
17862|D?NAR|1970|3|21.3
17862|D?NAR|1970|4|28.6
17862|D?NAR|1970|5|31.3
17862|D?NAR|1970|6|33.2
17862|D?NAR|1970|7|35.6
17862|D?NAR|1970|8|36.2
17862|D?NAR|1970|9|31.4
17862|D?NAR|1970|10|25.9
17862|D?NAR|1970|11|23.4
17862|D?NAR|1970|12|13.4
17862|D?NAR|1970|13|36.2
17862|D?NAR|1971|1|19.2
17862|D?NAR|1971|2|14.4
17862|D?NAR|1971|3|21.2
17862|D?NAR|1971|4|26.3
17862|D?NAR|1971|5|31.3
17862|D?NAR|1971|6|34.0
17862|D?NAR|1971|7|36.8
17862|D?NAR|1971|8|35.0
17862|D?NAR|1971|9|32.4
17862|D?NAR|1971|10|26.4
17862|D?NAR|1971|11|21.8
17862|D?NAR|1971|12|14.8
17862|D?NAR|1971|13|36.8
17862|D?NAR|1972|1|13.6
17862|D?NAR|1972|2|14.1
17862|D?NAR|1972|3|21.2
17862|D?NAR|1972|4|24.2
17862|D?NAR|1972|5|29.6
17862|D?NAR|1972|6|34.6
17862|D?NAR|1972|7|35.8
17862|D?NAR|1972|8|34.6
17862|D?NAR|1972|9|35.6
17862|D?NAR|1972|10|27.2
17862|D?NAR|1972|11|20.2
17862|D?NAR|1972|12|16.4
17862|D?NAR|1972|13|35.8
17862|D?NAR|1973|1|14.2
17862|D?NAR|1973|2|15.6
17862|D?NAR|1973|3|21.3
17862|D?NAR|1973|4|23.3
17862|D?NAR|1973|5|30.6
17862|D?NAR|1973|6|35.2
17862|D?NAR|1973|7|38.4
17862|D?NAR|1973|8|34.3
17862|D?NAR|1973|9|33.4
17862|D?NAR|1973|10|29.8
17862|D?NAR|1973|11|19.8
17862|D?NAR|1973|12|14.4
17862|D?NAR|1973|13|38.4
17862|D?NAR|1974|1|11.4
17862|D?NAR|1974|2|15.6
17862|D?NAR|1974|3|21.0
17862|D?NAR|1974|4|25.6
17862|D?NAR|1974|5|28.0
17862|D?NAR|1974|6|33.7
17862|D?NAR|1974|7|34.6
17862|D?NAR|1974|8|36.2
17862|D?NAR|1974|9|29.8
17862|D?NAR|1974|10|30.1
17862|D?NAR|1974|11|18.1
17862|D?NAR|1974|12|11.7
17862|D?NAR|1974|13|36.2
17862|D?NAR|1975|1|10.3
17862|D?NAR|1975|2|14.6
17862|D?NAR|1975|3|26.6
17862|D?NAR|1975|4|28.4
17862|D?NAR|1975|5|28.6
17862|D?NAR|1975|6|32.0
17862|D?NAR|1975|7|35.2
17862|D?NAR|1975|8|36.8
17862|D?NAR|1975|9|33.3
17862|D?NAR|1975|10|27.2
17862|D?NAR|1975|11|21.2
17862|D?NAR|1975|12|11.9
17862|D?NAR|1975|13|36.8
17862|D?NAR|1976|1|12.2
17862|D?NAR|1976|2|11.0
17862|D?NAR|1976|3|20.4
17862|D?NAR|1976|4|26.0
17862|D?NAR|1976|5|27.3
17862|D?NAR|1976|6|31.0
17862|D?NAR|1976|7|34.2
17862|D?NAR|1976|8|34.1
17862|D?NAR|1976|9|33.6
17862|D?NAR|1976|10|29.6
17862|D?NAR|1976|11|24.2
17862|D?NAR|1976|12|15.8
17862|D?NAR|1976|13|34.2
17862|D?NAR|1977|1|14.8
17862|D?NAR|1977|2|20.7
17862|D?NAR|1977|3|27.2
17862|D?NAR|1977|4|27.7
17862|D?NAR|1977|5|30.3
17862|D?NAR|1977|6|32.8
17862|D?NAR|1977|7|36.4
17862|D?NAR|1977|8|38.2
17862|D?NAR|1977|9|32.4
17862|D?NAR|1977|10|27.4
17862|D?NAR|1977|11|23.9
17862|D?NAR|1977|12|14.2
17862|D?NAR|1977|13|38.2
17862|D?NAR|1978|1|13.4
17862|D?NAR|1978|2|20.3
17862|D?NAR|1978|3|21.2
17862|D?NAR|1978|4|24.4
17862|D?NAR|1978|5|30.1
17862|D?NAR|1978|6|34.4
17862|D?NAR|1978|7|37.2
17862|D?NAR|1978|8|36.3
17862|D?NAR|1978|9|31.4
17862|D?NAR|1978|10|31.4
17862|D?NAR|1978|11|17.2
17862|D?NAR|1978|12|16.0
17862|D?NAR|1978|13|37.2
17862|D?NAR|1979|1|13.6
17862|D?NAR|1979|2|19.4
17862|D?NAR|1979|3|21.2
17862|D?NAR|1979|4|27.8
17862|D?NAR|1979|5|27.3
17862|D?NAR|1979|6|33.2
17862|D?NAR|1979|7|35.2
17862|D?NAR|1979|8|35.6
17862|D?NAR|1979|9|33.3
17862|D?NAR|1979|10|28.0
17862|D?NAR|1979|11|20.6
17862|D?NAR|1979|12|16.0
17862|D?NAR|1979|13|35.6
17862|D?NAR|1980|1|11.8
17862|D?NAR|1980|2|13.2
17862|D?NAR|1980|3|22.1
17862|D?NAR|1980|4|20.6
17862|D?NAR|1980|5|32.2
17862|D?NAR|1980|6|34.2
17862|D?NAR|1980|7|37.7
17862|D?NAR|1980|8|34.2
17862|D?NAR|1980|9|31.3
17862|D?NAR|1980|10|29.2
17862|D?NAR|1980|11|20.3
17862|D?NAR|1980|12|16.6
17862|D?NAR|1980|13|37.7
17862|D?NAR|1981|1|12.0
17862|D?NAR|1981|2|13.6
17862|D?NAR|1981|3|22.7
17862|D?NAR|1981|4|25.2
17862|D?NAR|1981|5|29.1
17862|D?NAR|1981|6|33.4
17862|D?NAR|1981|7|36.5
17862|D?NAR|1981|8|33.2
17862|D?NAR|1981|9|34.0
17862|D?NAR|1981|10|28.2
17862|D?NAR|1981|11|18.2
17862|D?NAR|1981|12|15.8
17862|D?NAR|1981|13|36.5
17862|D?NAR|1982|1|16.2
17862|D?NAR|1982|2|14.8
17862|D?NAR|1982|3|19.9
17862|D?NAR|1982|4|24.0
17862|D?NAR|1982|5|29.4
17862|D?NAR|1982|6|36.3
17862|D?NAR|1982|7|32.2
17862|D?NAR|1982|8|34.4
17862|D?NAR|1982|9|32.2
17862|D?NAR|1982|10|27.4
17862|D?NAR|1982|11|21.6
17862|D?NAR|1982|12|15.2
17862|D?NAR|1982|13|36.3
17862|D?NAR|1983|1|10.0
17862|D?NAR|1983|2|18.0
17862|D?NAR|1983|3|23.2
17862|D?NAR|1983|4|26.2
17862|D?NAR|1983|5|26.4
17862|D?NAR|1983|6|32.2
17862|D?NAR|1983|7|34.7
17862|D?NAR|1983|8|34.2
17862|D?NAR|1983|9|32.4
17862|D?NAR|1983|10|26.8
17862|D?NAR|1983|11|24.3
17862|D?NAR|1983|12|16.0
17862|D?NAR|1983|13|34.7
17862|D?NAR|1984|1|14.2
17862|D?NAR|1984|2|17.1
17862|D?NAR|1984|3|19.3
17862|D?NAR|1984|4|23.2
17862|D?NAR|1984|5|29.2
17862|D?NAR|1984|6|34.0
17862|D?NAR|1984|7|35.0
17862|D?NAR|1984|8|30.4
17862|D?NAR|1984|9|32.8
17862|D?NAR|1984|10|32.2
17862|D?NAR|1984|11|17.8
17862|D?NAR|1984|12|13.6
17862|D?NAR|1984|13|35.0
17862|D?NAR|1985|1|15.2
17862|D?NAR|1985|2|13.4
17862|D?NAR|1985|3|20.4
17862|D?NAR|1985|4|27.4
17862|D?NAR|1985|5|30.2
17862|D?NAR|1985|6|31.8
17862|D?NAR|1985|7|36.0
17862|D?NAR|1985|8|38.0
17862|D?NAR|1985|9|31.2
17862|D?NAR|1985|10|28.6
17862|D?NAR|1985|11|23.4
17862|D?NAR|1985|12|19.5
17862|D?NAR|1985|13|38.0
17862|D?NAR|1986|1|12.1
17862|D?NAR|1986|2|14.4
17862|D?NAR|1986|3|22.2
17862|D?NAR|1986|4|26.4
17862|D?NAR|1986|5|26.4
17862|D?NAR|1986|6|30.4
17862|D?NAR|1986|7|36.8
17862|D?NAR|1986|8|37.2
17862|D?NAR|1986|9|34.8
17862|D?NAR|1986|10|24.8
17862|D?NAR|1986|11|19.4
17862|D?NAR|1986|12|18.4
17862|D?NAR|1986|13|37.2
17862|D?NAR|1987|1|17.6
17862|D?NAR|1987|2|18.0
17862|D?NAR|1987|3|20.6
17862|D?NAR|1987|4|22.0
17862|D?NAR|1987|5|30.6
17862|D?NAR|1987|6|32.2
17862|D?NAR|1987|7|37.2
17862|D?NAR|1987|8|37.2
17862|D?NAR|1987|9|32.6
17862|D?NAR|1987|10|31.4
17862|D?NAR|1987|11|20.6
17862|D?NAR|1987|12|16.0
17862|D?NAR|1987|13|37.2
17862|D?NAR|1988|1|16.2
17862|D?NAR|1988|2|14.6
17862|D?NAR|1988|3|18.0
17862|D?NAR|1988|4|25.3
17862|D?NAR|1988|5|30.4
17862|D?NAR|1988|6|32.4
17862|D?NAR|1988|7|35.4
17862|D?NAR|1988|8|35.4
17862|D?NAR|1988|9|34.1
17862|D?NAR|1988|10|29.0
17862|D?NAR|1988|11|15.4
17862|D?NAR|1988|12|14.4
17862|D?NAR|1988|13|35.4
17862|D?NAR|1989|1|15.5
17862|D?NAR|1989|2|16.8
17862|D?NAR|1989|3|22.5
17862|D?NAR|1989|4|29.4
17862|D?NAR|1989|5|31.4
17862|D?NAR|1989|6|34.2
17862|D?NAR|1989|7|34.3
17862|D?NAR|1989|8|35.4
17862|D?NAR|1989|9|35.2
17862|D?NAR|1989|10|25.2
17862|D?NAR|1989|11|21.8
17862|D?NAR|1989|12|18.4
17862|D?NAR|1989|13|35.4
17862|D?NAR|1990|1|14.2
17862|D?NAR|1990|2|17.0
17862|D?NAR|1990|3|21.4
17862|D?NAR|1990|4|26.4
17862|D?NAR|1990|5|33.0
17862|D?NAR|1990|6|33.4
17862|D?NAR|1990|7|36.6
17862|D?NAR|1990|8|33.4
17862|D?NAR|1990|9|32.4
17862|D?NAR|1990|10|29.2
17862|D?NAR|1990|11|26.4
17862|D?NAR|1990|12|17.0
17862|D?NAR|1990|13|36.6
17862|D?NAR|1991|1|15.0
17862|D?NAR|1991|2|15.2
17862|D?NAR|1991|3|24.4
17862|D?NAR|1991|4|25.4
17862|D?NAR|1991|5|26.2
17862|D?NAR|1991|6|35.4
17862|D?NAR|1991|7|34.8
17862|D?NAR|1991|8|35.2
17862|D?NAR|1991|9|32.4
17862|D?NAR|1991|10|31.6
17862|D?NAR|1991|11|21.4
17862|D?NAR|1991|12|11.4
17862|D?NAR|1991|13|35.4
17862|D?NAR|1992|1|8.8
17862|D?NAR|1992|2|14.0
17862|D?NAR|1992|3|18.4
17862|D?NAR|1992|4|25.6
17862|D?NAR|1992|5|26.8
17862|D?NAR|1992|6|32.2
17862|D?NAR|1992|7|35.4
17862|D?NAR|1992|8|35.8
17862|D?NAR|1992|9|34.4
17862|D?NAR|1992|10|32.2
17862|D?NAR|1992|11|24.6
17862|D?NAR|1992|12|13.6
17862|D?NAR|1992|13|35.8
17862|D?NAR|1993|1|13.6
17862|D?NAR|1993|2|14.0
17862|D?NAR|1993|3|21.6
17862|D?NAR|1993|4|27.6
17862|D?NAR|1993|5|29.0
17862|D?NAR|1993|6|34.4
17862|D?NAR|1993|7|35.8
17862|D?NAR|1993|8|36.2
17862|D?NAR|1993|9|34.2
17862|D?NAR|1993|10|30.4
17862|D?NAR|1993|11|25.8
17862|D?NAR|1993|12|16.0
17862|D?NAR|1993|13|36.2
17862|D?NAR|1994|1|17.6
17862|D?NAR|1994|2|16.4
17862|D?NAR|1994|3|20.8
17862|D?NAR|1994|4|27.4
17862|D?NAR|1994|5|32.0
17862|D?NAR|1994|6|34.0
17862|D?NAR|1994|7|35.4
17862|D?NAR|1994|8|38.0
17862|D?NAR|1994|9|37.2
17862|D?NAR|1994|10|30.8
17862|D?NAR|1994|11|22.5
17862|D?NAR|1994|12|14.1
17862|D?NAR|1994|13|38.0
17862|D?NAR|1995|1|18.1
17862|D?NAR|1995|2|19.0
17862|D?NAR|1995|3|19.8
17862|D?NAR|1995|4|22.6
17862|D?NAR|1995|5|33.6
17862|D?NAR|1995|6|34.4
17862|D?NAR|1995|7|33.6
17862|D?NAR|1995|8|34.4
17862|D?NAR|1995|9|33.7
17862|D?NAR|1995|10|23.3
17862|D?NAR|1995|11|19.0
17862|D?NAR|1995|12|15.3
17862|D?NAR|1995|13|34.4
17862|D?NAR|1996|1|11.5
17862|D?NAR|1996|2|15.7
17862|D?NAR|1996|3|19.4
17862|D?NAR|1996|4|24.9
17862|D?NAR|1996|5|29.7
17862|D?NAR|1996|6|36.4
17862|D?NAR|1996|7|39.0
17862|D?NAR|1996|8|35.4
17862|D?NAR|1996|9|32.7
17862|D?NAR|1996|10|28.0
17862|D?NAR|1996|11|22.7
17862|D?NAR|1996|12|15.2
17862|D?NAR|1996|13|39.0
17862|D?NAR|1997|1|16.7
17862|D?NAR|1997|2|17.0
17862|D?NAR|1997|3|16.8
17862|D?NAR|1997|4|24.8
17862|D?NAR|1997|5|30.9
17862|D?NAR|1997|6|34.8
17862|D?NAR|1997|7|36.6
17862|D?NAR|1997|8|33.0
17862|D?NAR|1997|9|31.6
17862|D?NAR|1997|10|27.5
17862|D?NAR|1997|11|22.0
17862|D?NAR|1997|12|15.1
17862|D?NAR|1997|13|36.6
17862|D?NAR|1998|1|16.4
17862|D?NAR|1998|2|18.0
17862|D?NAR|1998|3|19.0
17862|D?NAR|1998|4|28.9
17862|D?NAR|1998|5|27.0
17862|D?NAR|1998|6|33.4
17862|D?NAR|1998|7|36.9
17862|D?NAR|1998|8|36.9
17862|D?NAR|1998|9|34.6
17862|D?NAR|1998|10|32.2
17862|D?NAR|1998|11|24.7
17862|D?NAR|1998|12|15.0
17862|D?NAR|1998|13|36.9
17862|D?NAR|1999|1|14.7
17862|D?NAR|1999|2|15.5
17862|D?NAR|1999|3|20.0
17862|D?NAR|1999|4|26.8
17862|D?NAR|1999|5|32.0
17862|D?NAR|1999|6|33.7
17862|D?NAR|1999|7|38.3
17862|D?NAR|1999|8|38.6
17862|D?NAR|1999|9|33.0
17862|D?NAR|1999|10|31.1
17862|D?NAR|1999|11|21.9
17862|D?NAR|1999|12|16.5
17862|D?NAR|1999|13|38.6
17862|D?NAR|2000|1|13.7
17862|D?NAR|2000|2|12.8
17862|D?NAR|2000|3|23.1
17862|D?NAR|2000|4|25.1
17862|D?NAR|2000|5|26.8
17862|D?NAR|2000|6|35.0
17862|D?NAR|2000|7|40.4
17862|D?NAR|2000|8|38.0
17862|D?NAR|2000|9|34.2
17862|D?NAR|2000|10|28.5
17862|D?NAR|2000|11|25.2
17862|D?NAR|2000|12|16.0
17862|D?NAR|2000|13|40.4
17862|D?NAR|2001|1|17.0
17862|D?NAR|2001|2|18.3
17862|D?NAR|2001|3|28.8
17862|D?NAR|2001|4|29.0
17862|D?NAR|2001|5|31.3
17862|D?NAR|2001|6|37.3
17862|D?NAR|2001|7|40.0
17862|D?NAR|2001|8|39.0
17862|D?NAR|2001|9|33.3
17862|D?NAR|2001|10|30.6
17862|D?NAR|2001|11|22.6
17862|D?NAR|2001|12|12.3
17862|D?NAR|2001|13|40.0
17862|D?NAR|2002|1|15.6
17862|D?NAR|2002|2|19.3
17862|D?NAR|2002|3|24.2
17862|D?NAR|2002|4|24.3
17862|D?NAR|2002|5|29.0
17862|D?NAR|2002|6|36.0
17862|D?NAR|2002|7|36.8
17862|D?NAR|2002|8|38.0
17862|D?NAR|2002|9|30.4
17862|D?NAR|2002|10|27.2
17862|D?NAR|2002|11|23.2
17862|D?NAR|2002|12|15.1
17862|D?NAR|2002|13|38.0
17862|D?NAR|2003|1|16.0
17862|D?NAR|2003|2|12.1
17862|D?NAR|2003|3|16.4
17862|D?NAR|2003|4|24.5
17862|D?NAR|2003|5|30.1
17862|D?NAR|2003|6|33.8
17862|D?NAR|2003|7|37.2
17862|D?NAR|2003|8|37.2
17862|D?NAR|2003|9|36.1
17862|D?NAR|2003|10|33.2
17862|D?NAR|2003|11|25.8
17862|D?NAR|2003|12|16.0
17862|D?NAR|2003|13|37.2
17862|D?NAR|2004|1|11.9
17862|D?NAR|2004|2|20.0
17862|D?NAR|2004|3|25.0
17862|D?NAR|2004|4|28.2
17862|D?NAR|2004|5|27.0
17862|D?NAR|2004|6|32.2
17862|D?NAR|2004|7|36.5
17862|D?NAR|2004|8|35.6
17862|D?NAR|2004|9|34.4
17862|D?NAR|2004|10|29.2
17862|D?NAR|2004|11|26.3
17862|D?NAR|2004|12|16.9
17862|D?NAR|2004|13|36.5
17862|D?NAR|2005|1|16.6
17862|D?NAR|2005|2|15.2
17862|D?NAR|2005|3|22.2
17862|D?NAR|2005|4|28.0
17862|D?NAR|2005|5|31.0
17862|D?NAR|2005|6|32.3
17862|D?NAR|2005|7|37.3
17862|D?NAR|2005|8|38.3
17862|D?NAR|2005|9|32.2
17862|D?NAR|2005|10|25.3
17862|D?NAR|2005|11|20.5
17862|D?NAR|2005|12|22.3
17862|D?NAR|2005|13|38.3
17862|D?NAR|2006|1|15.3
17862|D?NAR|2006|2|17.8
17862|D?NAR|2006|3|21.0
17862|D?NAR|2006|4|25.3
17862|D?NAR|2006|5|31.4
17862|D?NAR|2006|6|34.8
17862|D?NAR|2006|7|35.1
17862|D?NAR|2006|8|40.2
17862|D?NAR|2006|9|33.0
17862|D?NAR|2006|10|30.7
17862|D?NAR|2006|11|18.2
17862|D?NAR|2006|12|18.9
17862|D?NAR|2006|13|40.2
17862|D?NAR|2007|1|16.3
17862|D?NAR|2007|2|16.7
17862|D?NAR|2007|3|21.9
17862|D?NAR|2007|4|22.9
17862|D?NAR|2007|5|32.6
17862|D?NAR|2007|6|38.1
17862|D?NAR|2007|7|40.6
17862|D?NAR|2007|8|38.1
17862|D?NAR|2007|9|37.3
17862|D?NAR|2007|10|30.1
17862|D?NAR|2007|11|23.0
17862|D?NAR|2007|12|13.6
17862|D?NAR|2007|13|40.6
17862|D?NAR|2008|1|13.6
17862|D?NAR|2008|2|19.1
17862|D?NAR|2008|3|22.7
17862|D?NAR|2008|4|30.9
17862|D?NAR|2008|5|30.9
17862|D?NAR|2008|6|37.1
17862|D?NAR|2008|7|37.8
17862|D?NAR|2008|8|39.4
17862|D?NAR|2008|9|35.3
17862|D?NAR|2008|10|25.5
17862|D?NAR|2008|11|22.5
17862|D?NAR|2008|12|21.5
17862|D?NAR|2008|13|39.4
17862|D?NAR|2009|1|16.1
17862|D?NAR|2009|2|15.9
17862|D?NAR|2009|3|22.5
17862|D?NAR|2009|4|24.5
17862|D?NAR|2009|5|30.5
17862|D?NAR|2009|6|33.5
17862|D?NAR|2009|7|36.6
17862|D?NAR|2009|8|35.8
17862|D?NAR|2009|9|32.9
17862|D?NAR|2009|10|28.2
17862|D?NAR|2009|11|22.0
17862|D?NAR|2009|12|16.5
17862|D?NAR|2009|13|36.6
17862|D?NAR|2010|1|17.6
17862|D?NAR|2010|2|19.3
17862|D?NAR|2010|3|23.0
17862|D?NAR|2010|4|25.1
17862|D?NAR|2010|5|30.7
17862|D?NAR|2010|6|32.2
17862|D?NAR|2010|7|38.7
17862|D?NAR|2010|8|38.3
17862|D?NAR|2010|9|33.7
17862|D?NAR|2010|10|25.5
17862|D?NAR|2010|11|23.2
17862|D?NAR|2010|12|22.2
17862|D?NAR|2010|13|38.7
17862|D?NAR|2011|1|14.8
17862|D?NAR|2011|2|15.7
17862|D?NAR|2011|3|22.3
17862|D?NAR|2011|4|22.5
17862|D?NAR|2011|5|27.2
17862|D?NAR|2011|6|32.6
17862|D?NAR|2011|7|38.1
17862|D?NAR|2011|8|36.3
17862|D?NAR|2011|9|33.0
17862|D?NAR|2011|10|26.1
17862|D?NAR|2011|11|18.4
17862|D?NAR|2011|12|15.5
17862|D?NAR|2011|13|38.1
17862|D?NAR|2012|1|10.5
17862|D?NAR|2012|2|13.6
17862|D?NAR|2012|3|19.7
17862|D?NAR|2012|4|27.6
17862|D?NAR|2012|5|28.4
17862|D?NAR|2012|6|35.1
17862|D?NAR|2012|7|39.8
17862|D?NAR|2012|8|36.6
17862|D?NAR|2012|9|35.6
17862|D?NAR|2012|10|32.1
17862|D?NAR|2012|11|24.8
17862|D?NAR|2012|12|18.7
17862|D?NAR|2012|13|39.8
17862|D?NAR|2013|1|14.6
17862|D?NAR|2013|2|18.8
17862|D?NAR|2013|3|21.6
17862|D?NAR|2013|4|29.1
17862|D?NAR|2013|5|30.7
17862|D?NAR|2013|6|36.0
17862|D?NAR|2013|7|36.4
17862|D?NAR|2013|8|35.5
17862|D?NAR|2013|9|34.0
17862|D?NAR|2013|10|26.2
17862|D?NAR|2013|11|24.1
17862|D?NAR|2013|12|19.5
17862|D?NAR|2013|13|36.4
17862|D?NAR|2014|1|16.1
17862|D?NAR|2014|2|21.2
17862|D?NAR|2014|3|21.6
17862|D?NAR|2014|4|27.4
17862|D?NAR|2014|5|30.2
17862|D?NAR|2014|6|35.7
17862|D?NAR|2014|7|36.7
17862|D?NAR|2014|8|37.2
17862|D?NAR|2014|9|33.2
17862|D?NAR|2014|10|26.5
17862|D?NAR|2014|11|21.3
17862|D?NAR|2014|12|17.7
17862|D?NAR|2014|13|37.2
17862|D?NAR|2015|1|16.2
17862|D?NAR|2015|2|16.0
17862|D?NAR|2015|3|20.5
17862|D?NAR|2015|4|25.9
17862|D?NAR|2015|5|31.1
17862|D?NAR|2015|6|30.4
17862|D?NAR|2015|7|37.8
17862|D?NAR|2015|8|35.9
17862|D?NAR|2015|9|35.4
17862|D?NAR|2015|10|28.6
17862|D?NAR|2015|11|22.0
17862|D?NAR|2015|12|18.5
17862|D?NAR|2015|13|37.8
17862|D?NAR|2016|1|16.3
17862|D?NAR|2016|2|23.9
17862|D?NAR|2016|3|22.7
17862|D?NAR|2016|4|29.2
17862|D?NAR|2016|5|30.6
17862|D?NAR|2016|6|35.3
17862|D?NAR|2016|7|38.5
17862|D?NAR|2016|8|37.1
17862|D?NAR|2016|9|34.0
17862|D?NAR|2016|10|29.8
17862|D?NAR|2016|11|22.0
17862|D?NAR|2016|12|14.7
17862|D?NAR|2016|13|38.5
17862|D?NAR|2017|1|11.8
17862|D?NAR|2017|2|17.9
17862|D?NAR|2017|3|22.5
17862|D?NAR|2017|4|26.8
17862|D?NAR|2017|5|31.7
17862|D?NAR|2017|6|35.9
17862|D?NAR|2017|7|39.2
17862|D?NAR|2017|8|38.6
17862|D?NAR|2017|9|37.1
17862|D?NAR|2017|10|26.3
17862|D?NAR|2017|11|20.8
