Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_NEM
17924|K?YCE??Z|1971|4|28.0
17924|K?YCE??Z|1971|5|28.0
17924|K?YCE??Z|1971|6|15.0
17924|K?YCE??Z|1971|7|24.0
17924|K?YCE??Z|1971|8|25.0
17924|K?YCE??Z|1971|9|22.0
17924|K?YCE??Z|1971|10|20.0
17924|K?YCE??Z|1971|11|25.0
17924|K?YCE??Z|1971|12|16.0
17924|K?YCE??Z|1971|13|15.0
17924|K?YCE??Z|1972|1|31.0
17924|K?YCE??Z|1972|2|21.0
17924|K?YCE??Z|1972|3|23.0
17924|K?YCE??Z|1972|4|25.0
17924|K?YCE??Z|1972|5|24.0
17924|K?YCE??Z|1972|6|19.0
17924|K?YCE??Z|1972|7|19.0
17924|K?YCE??Z|1972|8|22.0
17924|K?YCE??Z|1972|9|17.0
17924|K?YCE??Z|1972|10|31.0
17924|K?YCE??Z|1972|11|21.0
17924|K?YCE??Z|1972|12|15.0
17924|K?YCE??Z|1972|13|15.0
17924|K?YCE??Z|1973|1|13.0
17924|K?YCE??Z|1973|2|28.0
17924|K?YCE??Z|1973|3|25.0
17924|K?YCE??Z|1973|4|38.0
17924|K?YCE??Z|1973|5|12.0
17924|K?YCE??Z|1973|6|17.0
17924|K?YCE??Z|1973|7|8.0
17924|K?YCE??Z|1973|8|19.0
17924|K?YCE??Z|1973|9|13.0
17924|K?YCE??Z|1973|10|23.0
17924|K?YCE??Z|1973|11|14.0
17924|K?YCE??Z|1973|12|35.0
17924|K?YCE??Z|1973|13|8.0
17924|K?YCE??Z|1974|1|20.0
17924|K?YCE??Z|1974|2|22.0
17924|K?YCE??Z|1974|3|24.0
17924|K?YCE??Z|1974|4|21.0
17924|K?YCE??Z|1974|5|20.0
17924|K?YCE??Z|1974|6|18.0
17924|K?YCE??Z|1974|7|16.0
17924|K?YCE??Z|1974|8|11.0
17924|K?YCE??Z|1974|9|23.0
17924|K?YCE??Z|1974|10|28.0
17924|K?YCE??Z|1974|11|23.0
17924|K?YCE??Z|1974|12|29.0
17924|K?YCE??Z|1974|13|11.0
17924|K?YCE??Z|1975|1|16.0
17924|K?YCE??Z|1975|2|27.0
17924|K?YCE??Z|1975|3|26.0
17924|K?YCE??Z|1975|4|30.0
17924|K?YCE??Z|1975|5|32.0
17924|K?YCE??Z|1975|6|24.0
17924|K?YCE??Z|1975|7|17.0
17924|K?YCE??Z|1975|8|25.0
17924|K?YCE??Z|1975|9|15.0
17924|K?YCE??Z|1975|10|18.0
17924|K?YCE??Z|1975|11|31.0
17924|K?YCE??Z|1975|12|31.0
17924|K?YCE??Z|1975|13|15.0
17924|K?YCE??Z|1976|1|34.0
17924|K?YCE??Z|1976|2|23.0
17924|K?YCE??Z|1976|3|24.0
17924|K?YCE??Z|1976|4|24.0
17924|K?YCE??Z|1976|5|19.0
17924|K?YCE??Z|1976|6|25.0
17924|K?YCE??Z|1976|7|28.0
17924|K?YCE??Z|1976|8|24.0
17924|K?YCE??Z|1976|9|37.0
17924|K?YCE??Z|1976|10|34.0
17924|K?YCE??Z|1976|11|26.0
17924|K?YCE??Z|1976|12|33.0
17924|K?YCE??Z|1976|13|19.0
17924|K?YCE??Z|1977|1|26.0
17924|K?YCE??Z|1977|2|34.0
17924|K?YCE??Z|1977|3|26.0
17924|K?YCE??Z|1977|4|24.0
17924|K?YCE??Z|1977|5|24.0
17924|K?YCE??Z|1977|6|23.0
17924|K?YCE??Z|1977|7|20.0
17924|K?YCE??Z|1977|8|26.0
17924|K?YCE??Z|1977|9|27.0
17924|K?YCE??Z|1977|10|22.0
17924|K?YCE??Z|1977|11|25.0
17924|K?YCE??Z|1977|12|25.0
17924|K?YCE??Z|1977|13|20.0
17924|K?YCE??Z|1978|1|32.0
17924|K?YCE??Z|1978|2|25.0
17924|K?YCE??Z|1978|3|37.0
17924|K?YCE??Z|1978|4|43.0
17924|K?YCE??Z|1978|5|23.0
17924|K?YCE??Z|1978|6|21.0
17924|K?YCE??Z|1978|7|17.0
17924|K?YCE??Z|1978|8|22.0
17924|K?YCE??Z|1978|9|18.0
17924|K?YCE??Z|1978|10|25.0
17924|K?YCE??Z|1978|11|15.0
17924|K?YCE??Z|1978|12|27.0
17924|K?YCE??Z|1978|13|15.0
17924|K?YCE??Z|1979|1|13.0
17924|K?YCE??Z|1979|2|23.0
17924|K?YCE??Z|1979|3|20.0
17924|K?YCE??Z|1979|4|21.0
17924|K?YCE??Z|1979|5|28.0
17924|K?YCE??Z|1979|6|24.0
17924|K?YCE??Z|1979|7|20.0
17924|K?YCE??Z|1979|8|27.0
17924|K?YCE??Z|1979|9|30.0
17924|K?YCE??Z|1979|10|32.0
17924|K?YCE??Z|1979|11|33.0
17924|K?YCE??Z|1979|12|32.0
17924|K?YCE??Z|1979|13|13.0
17924|K?YCE??Z|1980|1|29.0
17924|K?YCE??Z|1980|2|27.0
17924|K?YCE??Z|1980|3|26.0
17924|K?YCE??Z|1980|4|33.0
17924|K?YCE??Z|1980|5|27.0
17924|K?YCE??Z|1980|6|19.0
17924|K?YCE??Z|1980|7|26.0
17924|K?YCE??Z|1980|8|36.0
17924|K?YCE??Z|1980|9|26.0
17924|K?YCE??Z|1980|10|33.0
17924|K?YCE??Z|1980|11|31.0
17924|K?YCE??Z|1980|12|33.0
17924|K?YCE??Z|1980|13|19.0
17924|K?YCE??Z|1981|1|40.0
17924|K?YCE??Z|1981|2|32.0
17924|K?YCE??Z|1981|3|21.0
17924|K?YCE??Z|1981|4|25.0
17924|K?YCE??Z|1981|5|31.0
17924|K?YCE??Z|1981|6|30.0
17924|K?YCE??Z|1981|7|32.0
17924|K?YCE??Z|1981|8|30.0
17924|K?YCE??Z|1981|9|31.0
17924|K?YCE??Z|1981|10|28.0
17924|K?YCE??Z|1981|11|27.0
17924|K?YCE??Z|1981|12|42.0
17924|K?YCE??Z|1981|13|21.0
17924|K?YCE??Z|1982|1|28.0
17924|K?YCE??Z|1982|2|25.0
17924|K?YCE??Z|1982|3|26.0
17924|K?YCE??Z|1982|4|28.0
17924|K?YCE??Z|1982|5|33.0
17924|K?YCE??Z|1982|6|27.0
17924|K?YCE??Z|1982|7|26.0
17924|K?YCE??Z|1982|8|32.0
17924|K?YCE??Z|1982|9|30.0
17924|K?YCE??Z|1982|10|28.0
17924|K?YCE??Z|1982|11|22.0
17924|K?YCE??Z|1982|12|25.0
17924|K?YCE??Z|1982|13|22.0
17924|K?YCE??Z|1983|1|26.0
17924|K?YCE??Z|1983|2|24.0
17924|K?YCE??Z|1983|3|30.0
17924|K?YCE??Z|1983|4|33.0
17924|K?YCE??Z|1983|5|22.0
17924|K?YCE??Z|1983|6|30.0
17924|K?YCE??Z|1983|7|20.0
17924|K?YCE??Z|1983|8|25.0
17924|K?YCE??Z|1983|9|26.0
17924|K?YCE??Z|1983|10|25.0
17924|K?YCE??Z|1983|11|27.0
17924|K?YCE??Z|1983|12|40.0
17924|K?YCE??Z|1983|13|20.0
17924|K?YCE??Z|1984|1|32.0
17924|K?YCE??Z|1984|2|32.0
17924|K?YCE??Z|1984|3|28.0
17924|K?YCE??Z|1984|4|28.0
17924|K?YCE??Z|1984|5|23.0
17924|K?YCE??Z|1984|6|21.0
17924|K?YCE??Z|1984|7|18.0
17924|K?YCE??Z|1984|8|24.0
17924|K?YCE??Z|1984|9|29.0
17924|K?YCE??Z|1984|10|21.0
17924|K?YCE??Z|1984|11|31.0
17924|K?YCE??Z|1984|12|28.0
17924|K?YCE??Z|1984|13|18.0
17924|K?YCE??Z|1985|1|34.0
17924|K?YCE??Z|1985|2|22.0
17924|K?YCE??Z|1985|3|27.0
17924|K?YCE??Z|1985|4|23.0
17924|K?YCE??Z|1985|5|27.0
17924|K?YCE??Z|1985|6|17.0
17924|K?YCE??Z|1985|7|22.0
17924|K?YCE??Z|1985|8|20.0
17924|K?YCE??Z|1985|9|24.0
17924|K?YCE??Z|1985|10|22.0
17924|K?YCE??Z|1985|11|33.0
17924|K?YCE??Z|1985|12|30.0
17924|K?YCE??Z|1985|13|17.0
17924|K?YCE??Z|1986|1|25.0
17924|K?YCE??Z|1986|2|32.0
17924|K?YCE??Z|1986|3|24.0
17924|K?YCE??Z|1986|4|32.0
17924|K?YCE??Z|1986|5|28.0
17924|K?YCE??Z|1986|6|27.0
17924|K?YCE??Z|1986|7|19.0
17924|K?YCE??Z|1986|8|33.0
17924|K?YCE??Z|1986|9|26.0
17924|K?YCE??Z|1986|10|27.0
17924|K?YCE??Z|1986|11|27.0
17924|K?YCE??Z|1986|12|26.0
17924|K?YCE??Z|1986|13|19.0
17924|K?YCE??Z|1987|1|30.0
17924|K?YCE??Z|1987|2|27.0
17924|K?YCE??Z|1987|3|28.0
17924|K?YCE??Z|1987|4|33.0
17924|K?YCE??Z|1987|5|34.0
17924|K?YCE??Z|1987|6|20.0
17924|K?YCE??Z|1987|7|22.0
17924|K?YCE??Z|1987|8|21.0
17924|K?YCE??Z|1987|9|22.0
17924|K?YCE??Z|1987|10|23.0
17924|K?YCE??Z|1987|11|26.0
17924|K?YCE??Z|1987|12|22.0
17924|K?YCE??Z|1987|13|20.0
17924|K?YCE??Z|1988|1|25.0
17924|K?YCE??Z|1988|2|29.0
17924|K?YCE??Z|1988|3|30.0
17924|K?YCE??Z|1988|4|31.0
17924|K?YCE??Z|1988|5|25.0
17924|K?YCE??Z|1988|6|22.0
17924|K?YCE??Z|1988|7|18.0
17924|K?YCE??Z|1988|8|22.0
17924|K?YCE??Z|1988|9|25.0
17924|K?YCE??Z|1988|10|19.0
17924|K?YCE??Z|1988|11|21.0
17924|K?YCE??Z|1988|12|29.0
17924|K?YCE??Z|1988|13|18.0
17924|K?YCE??Z|1989|1|24.0
17924|K?YCE??Z|1989|2|22.0
17924|K?YCE??Z|1989|3|21.0
17924|K?YCE??Z|1989|4|24.0
17924|K?YCE??Z|1989|5|23.0
17924|K?YCE??Z|1989|6|20.0
17924|K?YCE??Z|1989|7|21.0
17924|K?YCE??Z|1989|8|23.0
17924|K?YCE??Z|1989|9|23.0
17924|K?YCE??Z|1989|10|23.0
17924|K?YCE??Z|1989|11|25.0
17924|K?YCE??Z|1989|12|21.0
17924|K?YCE??Z|1989|13|20.0
17924|K?YCE??Z|1990|1|22.0
17924|K?YCE??Z|1990|2|21.0
17924|K?YCE??Z|1990|3|23.0
17924|K?YCE??Z|1990|4|18.0
17924|K?YCE??Z|1990|5|22.0
17924|K?YCE??Z|1990|6|24.0
17924|K?YCE??Z|1990|7|25.0
17924|K?YCE??Z|1990|8|27.0
17924|K?YCE??Z|1990|9|27.0
17924|K?YCE??Z|1990|10|19.0
17924|K?YCE??Z|1990|11|25.0
17924|K?YCE??Z|1990|12|25.0
17924|K?YCE??Z|1990|13|18.0
17924|K?YCE??Z|1991|1|26.0
17924|K?YCE??Z|1991|2|22.0
17924|K?YCE??Z|1991|3|20.0
17924|K?YCE??Z|1991|4|32.0
17924|K?YCE??Z|1991|5|29.0
17924|K?YCE??Z|1991|6|25.0
17924|K?YCE??Z|1991|7|29.0
17924|K?YCE??Z|1991|8|29.0
17924|K?YCE??Z|1991|9|20.0
17924|K?YCE??Z|1991|10|20.0
17924|K?YCE??Z|1991|11|29.0
17924|K?YCE??Z|1991|12|25.0
17924|K?YCE??Z|1991|13|20.0
17924|K?YCE??Z|1992|1|28.0
17924|K?YCE??Z|1992|2|23.0
17924|K?YCE??Z|1992|3|22.0
17924|K?YCE??Z|1992|4|30.0
17924|K?YCE??Z|1992|5|28.0
17924|K?YCE??Z|1992|6|25.0
17924|K?YCE??Z|1992|7|30.0
17924|K?YCE??Z|1992|8|32.0
17924|K?YCE??Z|1992|9|24.0
17924|K?YCE??Z|1992|10|26.0
17924|K?YCE??Z|1992|11|26.0
17924|K?YCE??Z|1992|12|25.0
17924|K?YCE??Z|1992|13|22.0
17924|K?YCE??Z|1993|1|21.0
17924|K?YCE??Z|1993|2|22.0
17924|K?YCE??Z|1993|3|26.0
17924|K?YCE??Z|1993|4|32.0
17924|K?YCE??Z|1993|5|33.0
17924|K?YCE??Z|1993|6|27.0
17924|K?YCE??Z|1993|7|25.0
17924|K?YCE??Z|1993|8|25.0
17924|K?YCE??Z|1993|9|26.0
17924|K?YCE??Z|1993|10|22.0
17924|K?YCE??Z|1993|11|20.0
17924|K?YCE??Z|1993|12|25.0
17924|K?YCE??Z|1993|13|20.0
17924|K?YCE??Z|1994|1|29.0
17924|K?YCE??Z|1994|2|26.0
17924|K?YCE??Z|1994|3|25.0
17924|K?YCE??Z|1994|4|31.0
17924|K?YCE??Z|1994|5|29.0
17924|K?YCE??Z|1994|6|20.0
17924|K?YCE??Z|1994|7|29.0
17924|K?YCE??Z|1994|8|22.0
17924|K?YCE??Z|1994|9|31.0
17924|K?YCE??Z|1994|10|27.0
17924|K?YCE??Z|1994|11|21.0
17924|K?YCE??Z|1994|12|28.0
17924|K?YCE??Z|1994|13|20.0
17924|K?YCE??Z|1995|1|25.0
17924|K?YCE??Z|1995|2|24.0
17924|K?YCE??Z|1995|3|26.0
17924|K?YCE??Z|1995|4|21.0
17924|K?YCE??Z|1995|5|20.0
17924|K?YCE??Z|1995|6|21.0
17924|K?YCE??Z|1995|7|21.0
17924|K?YCE??Z|1995|8|25.0
17924|K?YCE??Z|1995|9|19.0
17924|K?YCE??Z|1995|10|19.0
17924|K?YCE??Z|1995|11|22.0
17924|K?YCE??Z|1995|12|23.0
17924|K?YCE??Z|1995|13|19.0
17924|K?YCE??Z|1996|1|22.0
17924|K?YCE??Z|1996|2|28.0
17924|K?YCE??Z|1996|3|21.0
17924|K?YCE??Z|1996|4|24.0
17924|K?YCE??Z|1996|5|21.0
17924|K?YCE??Z|1996|6|23.0
17924|K?YCE??Z|1996|7|22.0
17924|K?YCE??Z|1996|8|17.0
17924|K?YCE??Z|1996|9|19.0
17924|K?YCE??Z|1996|10|24.0
17924|K?YCE??Z|1996|11|19.0
17924|K?YCE??Z|1996|12|28.0
17924|K?YCE??Z|1996|13|17.0
17924|K?YCE??Z|1997|1|20.0
17924|K?YCE??Z|1997|2|15.0
17924|K?YCE??Z|1997|3|18.0
17924|K?YCE??Z|1997|4|25.0
17924|K?YCE??Z|1997|5|21.0
17924|K?YCE??Z|1997|6|24.0
17924|K?YCE??Z|1997|7|11.0
17924|K?YCE??Z|1997|8|27.0
17924|K?YCE??Z|1997|9|22.0
17924|K?YCE??Z|1997|10|28.0
17924|K?YCE??Z|1997|11|26.0
17924|K?YCE??Z|1997|12|21.0
17924|K?YCE??Z|1997|13|11.0
17924|K?YCE??Z|1998|1|16.0
17924|K?YCE??Z|1998|2|20.0
17924|K?YCE??Z|1998|3|25.0
17924|K?YCE??Z|1998|4|21.0
17924|K?YCE??Z|1998|5|27.0
17924|K?YCE??Z|1998|6|21.0
17924|K?YCE??Z|1998|7|15.0
17924|K?YCE??Z|1998|8|22.0
17924|K?YCE??Z|1998|9|24.0
17924|K?YCE??Z|1998|10|20.0
17924|K?YCE??Z|1998|11|28.0
17924|K?YCE??Z|1998|12|31.0
17924|K?YCE??Z|1998|13|15.0
17924|K?YCE??Z|1999|1|22.0
17924|K?YCE??Z|1999|2|21.0
17924|K?YCE??Z|1999|3|15.0
17924|K?YCE??Z|1999|4|32.0
17924|K?YCE??Z|1999|5|25.0
17924|K?YCE??Z|1999|6|23.0
17924|K?YCE??Z|1999|7|21.0
17924|K?YCE??Z|1999|8|22.0
17924|K?YCE??Z|1999|9|20.0
17924|K?YCE??Z|1999|10|23.0
17924|K?YCE??Z|1999|11|21.0
17924|K?YCE??Z|1999|12|30.0
17924|K?YCE??Z|1999|13|15.0
17924|K?YCE??Z|2000|1|23.0
17924|K?YCE??Z|2000|2|27.0
17924|K?YCE??Z|2000|3|28.0
17924|K?YCE??Z|2000|4|26.0
17924|K?YCE??Z|2000|5|25.0
17924|K?YCE??Z|2000|6|19.0
17924|K?YCE??Z|2000|7|25.0
17924|K?YCE??Z|2000|8|23.0
17924|K?YCE??Z|2000|9|23.0
17924|K?YCE??Z|2000|10|26.0
17924|K?YCE??Z|2000|11|23.0
17924|K?YCE??Z|2000|12|24.0
17924|K?YCE??Z|2000|13|19.0
17924|K?YCE??Z|2001|1|32.0
17924|K?YCE??Z|2001|2|28.0
17924|K?YCE??Z|2001|3|24.0
17924|K?YCE??Z|2001|4|34.0
17924|K?YCE??Z|2001|5|25.0
17924|K?YCE??Z|2001|6|26.0
17924|K?YCE??Z|2001|7|21.0
17924|K?YCE??Z|2001|8|32.0
17924|K?YCE??Z|2001|9|24.0
17924|K?YCE??Z|2001|10|24.0
17924|K?YCE??Z|2001|11|26.0
17924|K?YCE??Z|2001|12|33.0
17924|K?YCE??Z|2001|13|21.0
17924|K?YCE??Z|2002|1|22.0
17924|K?YCE??Z|2002|2|20.0
17924|K?YCE??Z|2002|3|25.0
17924|K?YCE??Z|2002|4|29.0
17924|K?YCE??Z|2002|5|34.0
17924|K?YCE??Z|2002|6|25.0
17924|K?YCE??Z|2002|7|21.0
17924|K?YCE??Z|2002|8|26.0
17924|K?YCE??Z|2002|9|27.0
17924|K?YCE??Z|2002|10|24.0
17924|K?YCE??Z|2002|11|29.0
17924|K?YCE??Z|2002|12|26.0
17924|K?YCE??Z|2002|13|20.0
17924|K?YCE??Z|2003|1|27.0
17924|K?YCE??Z|2003|2|25.0
17924|K?YCE??Z|2003|3|21.0
17924|K?YCE??Z|2003|4|27.0
17924|K?YCE??Z|2003|5|22.0
17924|K?YCE??Z|2003|6|23.0
17924|K?YCE??Z|2003|7|16.0
17924|K?YCE??Z|2003|8|21.0
17924|K?YCE??Z|2003|9|19.0
17924|K?YCE??Z|2003|10|20.0
17924|K?YCE??Z|2003|11|22.0
17924|K?YCE??Z|2003|12|24.0
17924|K?YCE??Z|2003|13|16.0
17924|K?YCE??Z|2004|1|20.0
17924|K?YCE??Z|2004|2|22.0
17924|K?YCE??Z|2004|3|22.0
17924|K?YCE??Z|2004|4|16.0
17924|K?YCE??Z|2004|5|23.0
17924|K?YCE??Z|2004|6|22.0
17924|K?YCE??Z|2004|7|16.0
17924|K?YCE??Z|2004|8|26.0
17924|K?YCE??Z|2004|9|15.0
17924|K?YCE??Z|2004|10|19.0
17924|K?YCE??Z|2004|11|23.0
17924|K?YCE??Z|2004|12|22.0
17924|K?YCE??Z|2004|13|15.0
17924|K?YCE??Z|2005|1|24.0
17924|K?YCE??Z|2005|2|24.0
17924|K?YCE??Z|2005|3|26.0
17924|K?YCE??Z|2005|4|27.0
17924|K?YCE??Z|2005|5|25.0
17924|K?YCE??Z|2005|6|24.0
17924|K?YCE??Z|2005|7|30.0
17924|K?YCE??Z|2005|8|24.0
17924|K?YCE??Z|2005|9|27.0
17924|K?YCE??Z|2005|10|27.0
17924|K?YCE??Z|2005|11|27.0
17924|K?YCE??Z|2005|12|25.0
17924|K?YCE??Z|2005|13|24.0
17924|K?YCE??Z|2006|1|13.0
17924|K?YCE??Z|2006|2|22.0
17924|K?YCE??Z|2006|3|25.0
17924|K?YCE??Z|2006|4|14.0
17924|K?YCE??Z|2006|5|24.0
17924|K?YCE??Z|2006|6|14.0
17924|K?YCE??Z|2006|7|19.0
17924|K?YCE??Z|2006|8|21.0
17924|K?YCE??Z|2006|9|16.0
17924|K?YCE??Z|2006|10|19.0
17924|K?YCE??Z|2006|11|27.0
17924|K?YCE??Z|2006|12|19.0
17924|K?YCE??Z|2006|13|13.0
17924|K?YCE??Z|2007|1|19.0
17924|K?YCE??Z|2007|2|16.0
17924|K?YCE??Z|2007|3|19.0
17924|K?YCE??Z|2007|4|7.0
17924|K?YCE??Z|2007|5|20.0
17924|K?YCE??Z|2007|6|5.0
17924|K?YCE??Z|2007|7|6.0
17924|K?YCE??Z|2007|8|8.0
17924|K?YCE??Z|2007|9|0.0
17924|K?YCE??Z|2007|10|8.0
17924|K?YCE??Z|2007|11|18.0
17924|K?YCE??Z|2007|12|14.0
17924|K?YCE??Z|2007|13|0.0
17924|K?YCE??Z|2008|1|9.0
17924|K?YCE??Z|2008|2|4.0
17924|K?YCE??Z|2008|3|17.0
17924|K?YCE??Z|2008|4|25.0
17924|K?YCE??Z|2008|5|14.0
17924|K?YCE??Z|2008|6|10.0
17924|K?YCE??Z|2008|7|7.0
17924|K?YCE??Z|2008|8|11.0
17924|K?YCE??Z|2008|9|20.0
17924|K?YCE??Z|2008|10|25.0
17924|K?YCE??Z|2008|11|27.0
17924|K?YCE??Z|2008|12|23.0
17924|K?YCE??Z|2008|13|4.0
17924|K?YCE??Z|2009|1|21.0
17924|K?YCE??Z|2009|2|31.0
17924|K?YCE??Z|2009|3|16.0
17924|K?YCE??Z|2009|4|18.0
17924|K?YCE??Z|2009|5|14.0
17924|K?YCE??Z|2009|6|16.0
17924|K?YCE??Z|2009|7|13.0
17924|K?YCE??Z|2009|8|14.0
17924|K?YCE??Z|2009|9|18.0
17924|K?YCE??Z|2009|10|19.0
17924|K?YCE??Z|2009|11|22.0
17924|K?YCE??Z|2009|12|23.0
17924|K?YCE??Z|2009|13|13.0
17924|K?YCE??Z|2010|1|26.0
17924|K?YCE??Z|2010|2|16.0
17924|K?YCE??Z|2010|3|10.0
17924|K?YCE??Z|2010|4|17.0
17924|K?YCE??Z|2010|5|14.0
17924|K?YCE??Z|2010|6|13.0
17924|K?YCE??Z|2010|7|14.0
17924|K?YCE??Z|2010|8|6.0
17924|K?YCE??Z|2010|9|13.0
17924|K?YCE??Z|2010|10|12.0
17924|K?YCE??Z|2010|11|26.0
17924|K?YCE??Z|2010|12|35.0
17924|K?YCE??Z|2010|13|6.0
17924|K?YCE??Z|2011|1|20.0
17924|K?YCE??Z|2011|2|12.0
17924|K?YCE??Z|2011|3|16.0
17924|K?YCE??Z|2011|4|19.0
17924|K?YCE??Z|2011|5|20.0
17924|K?YCE??Z|2011|6|13.0
17924|K?YCE??Z|2011|7|15.0
17924|K?YCE??Z|2011|8|15.0
17924|K?YCE??Z|2011|9|14.0
17924|K?YCE??Z|2011|10|20.0
17924|K?YCE??Z|2011|11|18.0
17924|K?YCE??Z|2011|12|23.0
17924|K?YCE??Z|2011|13|12.0
17924|K?YCE??Z|2012|1|13.0
17924|K?YCE??Z|2012|2|21.0
17924|K?YCE??Z|2012|3|15.0
17924|K?YCE??Z|2012|4|15.0
17924|K?YCE??Z|2012|5|23.0
17924|K?YCE??Z|2012|6|17.0
17924|K?YCE??Z|2012|7|11.0
17924|K?YCE??Z|2012|8|9.0
17924|K?YCE??Z|2012|9|16.0
17924|K?YCE??Z|2012|10|15.0
17924|K?YCE??Z|2012|11|29.0
17924|K?YCE??Z|2012|12|30.0
17924|K?YCE??Z|2012|13|9.0
17924|K?YCE??Z|2013|1|20.0
17924|K?YCE??Z|2013|2|31.0
17924|K?YCE??Z|2013|3|19.0
17924|K?YCE??Z|2013|4|15.0
17924|K?YCE??Z|2013|5|16.0
17924|K?YCE??Z|2013|6|17.0
17924|K?YCE??Z|2013|7|8.0
17924|K?YCE??Z|2013|8|13.0
17924|K?YCE??Z|2013|9|11.0
17924|K?YCE??Z|2013|10|15.0
17924|K?YCE??Z|2013|11|18.0
17924|K?YCE??Z|2013|12|14.0
17924|K?YCE??Z|2013|13|8.0
17924|K?YCE??Z|2014|1|34.0
17924|K?YCE??Z|2014|2|26.0
17924|K?YCE??Z|2014|3|16.0
17924|K?YCE??Z|2014|4|32.0
17924|K?YCE??Z|2014|5|25.0
17924|K?YCE??Z|2014|6|13.0
17924|K?YCE??Z|2014|7|12.0
17924|K?YCE??Z|2014|8|8.0
17924|K?YCE??Z|2014|9|14.0
17924|K?YCE??Z|2014|10|14.0
17924|K?YCE??Z|2014|11|29.0
17924|K?YCE??Z|2014|12|21.0
17924|K?YCE??Z|2014|13|8.0
17924|K?YCE??Z|2015|1|19.0
17924|K?YCE??Z|2015|2|21.0
17924|K?YCE??Z|2015|3|26.0
17924|K?YCE??Z|2015|4|15.0
17924|K?YCE??Z|2015|5|15.0
17924|K?YCE??Z|2015|6|14.0
17924|K?YCE??Z|2015|7|15.0
17924|K?YCE??Z|2015|8|13.0
17924|K?YCE??Z|2015|9|15.0
17924|K?YCE??Z|2015|10|24.0
17924|K?YCE??Z|2015|11|15.0
17924|K?YCE??Z|2015|12|14.0
17924|K?YCE??Z|2015|13|13.0
17924|K?YCE??Z|2016|1|14.0
17924|K?YCE??Z|2016|2|22.0
17924|K?YCE??Z|2016|3|23.0
17924|K?YCE??Z|2016|4|11.0
17924|K?YCE??Z|2016|5|23.0
17924|K?YCE??Z|2016|6|11.0
17924|K?YCE??Z|2016|7|17.0
17924|K?YCE??Z|2016|8|17.0
17924|K?YCE??Z|2016|9|11.0
17924|K?YCE??Z|2016|10|14.0
17924|K?YCE??Z|2016|11|15.0
17924|K?YCE??Z|2016|12|17.0
17924|K?YCE??Z|2016|13|11.0
17924|K?YCE??Z|2017|1|21.0
17924|K?YCE??Z|2017|2|14.0
17924|K?YCE??Z|2017|3|14.0
17924|K?YCE??Z|2017|4|17.0
17924|K?YCE??Z|2017|5|16.0
17924|K?YCE??Z|2017|6|11.0
17924|K?YCE??Z|2017|7|11.0
17924|K?YCE??Z|2017|8|17.0
17924|K?YCE??Z|2017|9|12.0
17924|K?YCE??Z|2017|10|12.0
17924|K?YCE??Z|2017|11|25.0
17924|K?YCE??Z|2017|12|23.0
17924|K?YCE??Z|2017|13|11.0
17924|K?YCE??Z|2018|1|22.0
17924|K?YCE??Z|2018|2|18.0
17924|K?YCE??Z|2018|3|22.0
17924|K?YCE??Z|2018|4|16.0
17924|K?YCE??Z|2018|5|18.0
17924|K?YCE??Z|2018|6|17.0
17924|K?YCE??Z|2018|7|11.0
17924|K?YCE??Z|2018|8|17.0
17924|K?YCE??Z|2018|9|15.0
17924|K?YCE??Z|2018|10|19.0
17924|K?YCE??Z|2018|11|18.0
17924|K?YCE??Z|2018|12|23.0
17924|K?YCE??Z|2018|13|11.0
17924|K?YCE??Z|2019|1|27.0
17924|K?YCE??Z|2019|2|17.0
17924|K?YCE??Z|2019|3|11.0
17924|K?YCE??Z|2019|4|12.0
17924|K?YCE??Z|2019|5|18.0
17924|K?YCE??Z|2019|6|19.0
17924|K?YCE??Z|2019|7|11.0
17924|K?YCE??Z|2019|8|12.0
17924|K?YCE??Z|2019|9|15.0
17924|K?YCE??Z|2019|10|24.0
17924|K?YCE??Z|2019|11|26.0
17924|K?YCE??Z|2019|12|27.0
17924|K?YCE??Z|2019|13|11.0
17924|K?YCE??Z|2020|1|15.0
17924|K?YCE??Z|2020|2|20.0
17924|K?YCE??Z|2020|3|10.0
17924|K?YCE??Z|2020|4|16.0
17924|K?YCE??Z|2020|5|13.0
17924|K?YCE??Z|2020|6|22.0
17924|K?YCE??Z|2020|7|18.0
17924|K?YCE??Z|2020|8|16.0
17924|K?YCE??Z|2020|9|21.0
17924|K?YCE??Z|2020|10|15.0
17924|K?YCE??Z|2020|11|22.0
17924|K?YCE??Z|2020|12|37.0
17924|K?YCE??Z|2020|13|10.0
17924|K?YCE??Z|2021|1|22.0
17924|K?YCE??Z|2021|2|18.0
17924|K?YCE??Z|2021|3|19.0
17924|K?YCE??Z|2021|4|12.0
17924|K?YCE??Z|2021|5|7.0
17924|K?YCE??Z|2021|6|16.0
18032|KARABURUN|2012|2|38.0
18032|KARABURUN|2012|3|28.0
18032|KARABURUN|2012|4|20.0
18032|KARABURUN|2012|5|33.0
18032|KARABURUN|2012|6|23.0
18032|KARABURUN|2012|7|12.0
18032|KARABURUN|2012|10|33.0
18032|KARABURUN|2012|11|51.0
18032|KARABURUN|2012|12|41.0
18032|KARABURUN|2013|1|40.0
18032|KARABURUN|2013|2|35.0
18032|KARABURUN|2013|3|16.0
18032|KARABURUN|2013|4|14.0
