Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_NEM
17296|FETH?YE|1998|12|95.0
17296|FETH?YE|1998|13|97.0
17296|FETH?YE|1999|1|93.0
17296|FETH?YE|1999|2|94.0
17296|FETH?YE|1999|3|96.0
17296|FETH?YE|1999|4|92.0
17296|FETH?YE|1999|5|84.0
17296|FETH?YE|1999|6|77.0
17296|FETH?YE|1999|7|84.0
17296|FETH?YE|1999|8|91.0
17296|FETH?YE|1999|9|95.0
17296|FETH?YE|1999|10|94.0
17296|FETH?YE|1999|11|95.0
17296|FETH?YE|1999|12|94.0
17296|FETH?YE|1999|13|96.0
17296|FETH?YE|2000|1|92.0
17296|FETH?YE|2000|2|94.0
17296|FETH?YE|2000|3|95.0
17296|FETH?YE|2000|4|94.0
17296|FETH?YE|2000|5|93.0
17296|FETH?YE|2000|6|76.0
17296|FETH?YE|2000|7|88.0
17296|FETH?YE|2000|8|91.0
17296|FETH?YE|2000|9|96.0
17296|FETH?YE|2000|10|96.0
17296|FETH?YE|2000|11|94.0
17296|FETH?YE|2000|12|94.0
17296|FETH?YE|2000|13|96.0
17296|FETH?YE|2001|1|94.0
17296|FETH?YE|2001|2|94.0
17296|FETH?YE|2001|3|94.0
17296|FETH?YE|2001|4|91.0
17296|FETH?YE|2001|5|87.0
17296|FETH?YE|2001|6|71.0
17296|FETH?YE|2001|7|81.0
17296|FETH?YE|2001|8|81.0
17296|FETH?YE|2001|9|86.0
17296|FETH?YE|2001|10|90.0
17296|FETH?YE|2001|11|92.0
17296|FETH?YE|2001|12|95.0
17296|FETH?YE|2001|13|95.0
17296|FETH?YE|2002|1|92.0
17296|FETH?YE|2002|2|93.0
17296|FETH?YE|2002|3|95.0
17296|FETH?YE|2002|4|93.0
17296|FETH?YE|2002|5|81.0
17296|FETH?YE|2002|6|71.0
17296|FETH?YE|2002|7|89.0
17296|FETH?YE|2002|8|67.0
17296|FETH?YE|2002|9|89.0
17296|FETH?YE|2002|10|92.0
17296|FETH?YE|2002|11|92.0
17296|FETH?YE|2002|12|92.0
17296|FETH?YE|2002|13|95.0
17296|FETH?YE|2003|1|96.0
17296|FETH?YE|2003|2|89.0
17296|FETH?YE|2003|3|92.0
17296|FETH?YE|2003|4|89.0
17296|FETH?YE|2003|5|77.0
17296|FETH?YE|2003|6|76.0
17296|FETH?YE|2003|7|65.0
17296|FETH?YE|2003|8|67.0
17296|FETH?YE|2003|9|86.0
17296|FETH?YE|2003|10|82.0
17296|FETH?YE|2003|11|93.0
17296|FETH?YE|2003|12|93.0
17296|FETH?YE|2003|13|96.0
17296|FETH?YE|2004|1|90.0
17296|FETH?YE|2004|2|92.0
17296|FETH?YE|2004|3|86.0
17296|FETH?YE|2004|4|91.0
17296|FETH?YE|2004|5|79.0
17296|FETH?YE|2004|6|72.0
17296|FETH?YE|2004|7|67.0
17296|FETH?YE|2004|8|74.0
17296|FETH?YE|2004|9|79.0
17296|FETH?YE|2004|10|94.0
17296|FETH?YE|2004|11|96.0
17296|FETH?YE|2004|12|96.0
17296|FETH?YE|2004|13|96.0
17296|FETH?YE|2005|1|92.0
17296|FETH?YE|2005|2|93.0
17296|FETH?YE|2005|3|94.0
17296|FETH?YE|2005|4|91.0
17296|FETH?YE|2005|5|91.0
17296|FETH?YE|2005|6|85.0
17296|FETH?YE|2005|7|83.0
17296|FETH?YE|2005|8|88.0
17296|FETH?YE|2005|9|90.0
17296|FETH?YE|2005|10|93.0
17296|FETH?YE|2005|11|93.0
17296|FETH?YE|2005|12|90.0
17296|FETH?YE|2005|13|94.0
17296|FETH?YE|2006|1|99.0
17296|FETH?YE|2006|2|96.0
17296|FETH?YE|2006|3|98.0
17296|FETH?YE|2006|4|95.0
17296|FETH?YE|2006|5|83.0
17296|FETH?YE|2006|6|84.0
17296|FETH?YE|2006|7|79.0
17296|FETH?YE|2006|8|80.0
17296|FETH?YE|2006|9|100.0
17296|FETH?YE|2006|10|100.0
17296|FETH?YE|2006|11|100.0
17296|FETH?YE|2006|12|100.0
17296|FETH?YE|2006|13|100.0
17296|FETH?YE|2007|1|99.0
17296|FETH?YE|2007|2|95.0
17296|FETH?YE|2007|3|92.0
17296|FETH?YE|2007|4|97.0
17296|FETH?YE|2007|5|95.0
17296|FETH?YE|2007|6|90.0
17296|FETH?YE|2007|7|81.0
17296|FETH?YE|2007|8|84.0
17296|FETH?YE|2007|9|83.0
17296|FETH?YE|2007|10|99.0
17296|FETH?YE|2007|11|100.0
17296|FETH?YE|2007|12|99.0
17296|FETH?YE|2007|13|100.0
17296|FETH?YE|2008|1|100.0
17296|FETH?YE|2008|2|99.0
17296|FETH?YE|2008|3|99.0
17296|FETH?YE|2008|4|98.0
17296|FETH?YE|2008|5|95.0
17296|FETH?YE|2008|6|90.0
17296|FETH?YE|2008|7|81.0
17296|FETH?YE|2008|8|85.0
17296|FETH?YE|2008|9|95.0
17296|FETH?YE|2008|10|99.0
17296|FETH?YE|2008|11|99.0
17296|FETH?YE|2008|12|100.0
17296|FETH?YE|2008|13|100.0
17296|FETH?YE|2009|1|99.0
17296|FETH?YE|2009|2|99.0
17296|FETH?YE|2009|3|96.0
17296|FETH?YE|2009|4|96.0
17296|FETH?YE|2009|5|97.0
17296|FETH?YE|2009|6|86.0
17296|FETH?YE|2009|7|85.0
17296|FETH?YE|2009|8|86.0
17296|FETH?YE|2009|9|100.0
17296|FETH?YE|2009|10|99.0
17296|FETH?YE|2009|11|99.0
17296|FETH?YE|2009|12|100.0
17296|FETH?YE|2009|13|100.0
17296|FETH?YE|2010|1|100.0
17296|FETH?YE|2010|2|99.0
17296|FETH?YE|2010|3|96.0
17296|FETH?YE|2010|4|96.0
17296|FETH?YE|2010|5|93.0
17296|FETH?YE|2010|6|94.0
17296|FETH?YE|2010|7|89.0
17296|FETH?YE|2010|8|86.0
17296|FETH?YE|2010|9|93.0
17296|FETH?YE|2010|10|100.0
17296|FETH?YE|2010|11|100.0
17296|FETH?YE|2010|12|100.0
17296|FETH?YE|2010|13|100.0
17296|FETH?YE|2011|1|100.0
17296|FETH?YE|2011|2|99.0
17296|FETH?YE|2011|3|97.0
17296|FETH?YE|2011|4|98.0
17296|FETH?YE|2011|5|99.0
17296|FETH?YE|2011|6|93.0
17296|FETH?YE|2011|7|87.0
17296|FETH?YE|2011|8|99.0
17296|FETH?YE|2011|9|99.0
17296|FETH?YE|2011|10|99.0
17296|FETH?YE|2011|11|99.0
17296|FETH?YE|2011|12|100.0
17296|FETH?YE|2011|13|100.0
17296|FETH?YE|2012|1|99.0
17296|FETH?YE|2012|2|99.0
17296|FETH?YE|2012|3|99.0
17296|FETH?YE|2012|4|97.0
17296|FETH?YE|2012|5|97.0
17296|FETH?YE|2012|6|93.0
17296|FETH?YE|2012|7|87.0
17296|FETH?YE|2012|8|88.0
17296|FETH?YE|2012|9|90.0
17296|FETH?YE|2012|10|100.0
17296|FETH?YE|2012|11|100.0
17296|FETH?YE|2012|12|100.0
17296|FETH?YE|2012|13|100.0
17296|FETH?YE|2013|1|100.0
17296|FETH?YE|2013|2|100.0
17296|FETH?YE|2013|3|98.0
17296|FETH?YE|2013|4|98.0
17296|FETH?YE|2013|5|96.0
17296|FETH?YE|2013|6|89.0
17296|FETH?YE|2013|7|88.0
17296|FETH?YE|2013|8|84.0
17296|FETH?YE|2013|9|88.0
17296|FETH?YE|2013|10|97.0
17296|FETH?YE|2013|11|100.0
17296|FETH?YE|2013|12|100.0
17296|FETH?YE|2013|13|100.0
17296|FETH?YE|2014|1|100.0
17296|FETH?YE|2014|2|100.0
17296|FETH?YE|2014|3|100.0
17296|FETH?YE|2014|4|96.0
17296|FETH?YE|2014|5|99.0
17296|FETH?YE|2014|6|98.0
17296|FETH?YE|2014|7|86.0
17296|FETH?YE|2014|8|84.0
17296|FETH?YE|2014|9|94.0
17296|FETH?YE|2014|10|100.0
17296|FETH?YE|2014|11|100.0
17296|FETH?YE|2014|12|99.0
17296|FETH?YE|2014|13|100.0
17296|FETH?YE|2015|1|99.0
17296|FETH?YE|2015|2|99.0
17296|FETH?YE|2015|3|99.0
17296|FETH?YE|2015|4|99.0
17296|FETH?YE|2015|5|95.0
17296|FETH?YE|2015|6|96.0
17296|FETH?YE|2015|7|87.0
17296|FETH?YE|2015|8|87.0
17296|FETH?YE|2015|9|96.0
17296|FETH?YE|2015|10|97.0
17296|FETH?YE|2015|11|98.0
17296|FETH?YE|2015|12|97.0
17296|FETH?YE|2015|13|99.0
17296|FETH?YE|2016|1|98.0
17296|FETH?YE|2016|2|96.0
17296|FETH?YE|2016|3|95.0
17296|FETH?YE|2016|4|93.0
17296|FETH?YE|2016|5|97.0
17296|FETH?YE|2016|6|85.0
17296|FETH?YE|2016|7|86.0
17296|FETH?YE|2016|8|83.0
17296|FETH?YE|2016|9|90.0
17296|FETH?YE|2016|10|94.0
17296|FETH?YE|2016|11|97.0
17296|FETH?YE|2016|12|97.0
17296|FETH?YE|2016|13|98.0
17296|FETH?YE|2017|1|97.0
17296|FETH?YE|2017|2|97.0
17296|FETH?YE|2017|3|96.0
17296|FETH?YE|2017|4|95.0
17296|FETH?YE|2017|5|96.0
17296|FETH?YE|2017|6|89.0
17296|FETH?YE|2017|7|83.0
17296|FETH?YE|2017|8|91.0
17296|FETH?YE|2017|9|90.0
17296|FETH?YE|2017|10|98.0
17296|FETH?YE|2017|11|100.0
17296|FETH?YE|2017|12|100.0
17296|FETH?YE|2017|13|100.0
17296|FETH?YE|2018|1|100.0
17296|FETH?YE|2018|2|100.0
17296|FETH?YE|2018|3|100.0
17296|FETH?YE|2018|4|100.0
17296|FETH?YE|2018|5|96.0
17296|FETH?YE|2018|6|99.0
17296|FETH?YE|2018|7|83.0
17296|FETH?YE|2018|8|84.0
17296|FETH?YE|2018|9|94.0
17296|FETH?YE|2018|10|100.0
17296|FETH?YE|2018|11|97.0
17296|FETH?YE|2018|12|97.0
17296|FETH?YE|2018|13|100.0
17296|FETH?YE|2019|1|97.0
17296|FETH?YE|2019|2|97.0
17296|FETH?YE|2019|3|96.0
17296|FETH?YE|2019|4|96.0
17296|FETH?YE|2019|5|91.0
17296|FETH?YE|2019|6|89.0
17296|FETH?YE|2019|7|89.0
17296|FETH?YE|2019|8|83.0
17296|FETH?YE|2019|9|89.0
17296|FETH?YE|2019|10|95.0
17296|FETH?YE|2019|11|98.0
17296|FETH?YE|2019|12|97.0
17296|FETH?YE|2019|13|98.0
17296|FETH?YE|2020|1|97.0
17296|FETH?YE|2020|2|95.0
17296|FETH?YE|2020|3|94.0
17296|FETH?YE|2020|4|96.0
17296|FETH?YE|2020|5|95.0
17296|FETH?YE|2020|6|90.0
17296|FETH?YE|2020|7|85.0
17296|FETH?YE|2020|8|86.0
17296|FETH?YE|2020|9|86.0
17296|FETH?YE|2020|10|96.0
17296|FETH?YE|2020|11|96.0
17296|FETH?YE|2020|12|98.0
17296|FETH?YE|2020|13|98.0
17296|FETH?YE|2021|1|97.0
17296|FETH?YE|2021|2|96.0
17296|FETH?YE|2021|3|95.0
17296|FETH?YE|2021|4|95.0
17296|FETH?YE|2021|5|85.0
17296|FETH?YE|2021|6|87.0
17298|MARMAR?S|1963|1|97.0
17298|MARMAR?S|1963|2|98.0
17298|MARMAR?S|1963|3|98.0
17298|MARMAR?S|1963|4|97.0
17298|MARMAR?S|1963|5|98.0
17298|MARMAR?S|1963|6|90.0
17298|MARMAR?S|1963|7|80.0
17298|MARMAR?S|1963|8|83.0
17298|MARMAR?S|1963|9|87.0
17298|MARMAR?S|1963|10|98.0
17298|MARMAR?S|1963|11|98.0
17298|MARMAR?S|1963|12|97.0
17298|MARMAR?S|1963|13|98.0
17298|MARMAR?S|1964|1|97.0
17298|MARMAR?S|1964|2|97.0
17298|MARMAR?S|1964|3|95.0
17298|MARMAR?S|1964|4|94.0
17298|MARMAR?S|1964|5|91.0
17298|MARMAR?S|1964|6|95.0
17298|MARMAR?S|1964|7|78.0
17298|MARMAR?S|1964|8|83.0
17298|MARMAR?S|1964|9|96.0
17298|MARMAR?S|1964|10|96.0
17298|MARMAR?S|1964|11|98.0
17298|MARMAR?S|1964|12|98.0
17298|MARMAR?S|1964|13|98.0
17298|MARMAR?S|1965|1|98.0
17298|MARMAR?S|1965|2|96.0
17298|MARMAR?S|1965|3|97.0
17298|MARMAR?S|1965|4|97.0
17298|MARMAR?S|1965|5|95.0
17298|MARMAR?S|1965|6|86.0
17298|MARMAR?S|1965|7|80.0
17298|MARMAR?S|1965|8|83.0
17298|MARMAR?S|1965|9|88.0
17298|MARMAR?S|1965|10|96.0
17298|MARMAR?S|1965|11|98.0
17298|MARMAR?S|1965|12|98.0
17298|MARMAR?S|1965|13|98.0
17298|MARMAR?S|1966|1|99.0
17298|MARMAR?S|1966|2|98.0
17298|MARMAR?S|1966|3|98.0
17298|MARMAR?S|1966|4|96.0
17298|MARMAR?S|1966|5|90.0
17298|MARMAR?S|1966|6|83.0
17298|MARMAR?S|1966|7|86.0
17298|MARMAR?S|1966|8|81.0
17298|MARMAR?S|1966|9|95.0
17298|MARMAR?S|1966|10|97.0
17298|MARMAR?S|1966|11|94.0
17298|MARMAR?S|1966|12|98.0
17298|MARMAR?S|1966|13|99.0
17298|MARMAR?S|1967|1|96.0
17298|MARMAR?S|1967|2|95.0
17298|MARMAR?S|1967|3|96.0
17298|MARMAR?S|1967|4|95.0
17298|MARMAR?S|1967|5|94.0
17298|MARMAR?S|1967|6|87.0
17298|MARMAR?S|1967|7|79.0
17298|MARMAR?S|1967|8|81.0
17298|MARMAR?S|1967|9|87.0
17298|MARMAR?S|1967|10|97.0
17298|MARMAR?S|1967|11|96.0
17298|MARMAR?S|1967|12|96.0
17298|MARMAR?S|1967|13|97.0
17298|MARMAR?S|1968|1|95.0
17298|MARMAR?S|1968|2|95.0
17298|MARMAR?S|1968|3|96.0
17298|MARMAR?S|1968|4|93.0
17298|MARMAR?S|1968|5|87.0
17298|MARMAR?S|1968|6|83.0
17298|MARMAR?S|1968|7|84.0
17298|MARMAR?S|1968|8|94.0
17298|MARMAR?S|1968|9|92.0
17298|MARMAR?S|1968|10|96.0
17298|MARMAR?S|1968|11|97.0
17298|MARMAR?S|1968|12|97.0
17298|MARMAR?S|1968|13|97.0
17298|MARMAR?S|1969|1|97.0
17298|MARMAR?S|1969|2|96.0
17298|MARMAR?S|1969|3|95.0
17298|MARMAR?S|1969|4|96.0
17298|MARMAR?S|1969|5|94.0
17298|MARMAR?S|1969|6|85.0
17298|MARMAR?S|1969|7|76.0
17298|MARMAR?S|1969|8|83.0
17298|MARMAR?S|1969|9|87.0
17298|MARMAR?S|1969|10|94.0
17298|MARMAR?S|1969|11|98.0
17298|MARMAR?S|1969|12|98.0
17298|MARMAR?S|1969|13|98.0
17298|MARMAR?S|1970|1|96.0
17298|MARMAR?S|1970|2|98.0
17298|MARMAR?S|1970|3|98.0
17298|MARMAR?S|1970|4|96.0
17298|MARMAR?S|1970|5|95.0
17298|MARMAR?S|1970|6|87.0
17298|MARMAR?S|1970|7|85.0
17298|MARMAR?S|1970|8|81.0
17298|MARMAR?S|1970|9|89.0
17298|MARMAR?S|1970|10|96.0
17298|MARMAR?S|1970|11|98.0
17298|MARMAR?S|1970|12|98.0
17298|MARMAR?S|1970|13|98.0
17298|MARMAR?S|1971|1|99.0
17298|MARMAR?S|1971|2|98.0
17298|MARMAR?S|1971|3|98.0
17298|MARMAR?S|1971|4|95.0
17298|MARMAR?S|1971|5|94.0
17298|MARMAR?S|1971|6|82.0
17298|MARMAR?S|1971|7|86.0
17298|MARMAR?S|1971|8|83.0
17298|MARMAR?S|1971|9|92.0
17298|MARMAR?S|1971|10|96.0
17298|MARMAR?S|1971|11|98.0
17298|MARMAR?S|1971|12|96.0
17298|MARMAR?S|1971|13|99.0
17298|MARMAR?S|1972|1|98.0
17298|MARMAR?S|1972|2|95.0
17298|MARMAR?S|1972|3|95.0
17298|MARMAR?S|1972|4|96.0
17298|MARMAR?S|1972|5|90.0
17298|MARMAR?S|1972|6|94.0
17298|MARMAR?S|1972|7|87.0
17298|MARMAR?S|1972|8|91.0
17298|MARMAR?S|1972|9|95.0
17298|MARMAR?S|1972|10|96.0
17298|MARMAR?S|1972|11|96.0
17298|MARMAR?S|1972|12|95.0
17298|MARMAR?S|1972|13|98.0
17298|MARMAR?S|1973|1|98.0
17298|MARMAR?S|1973|2|98.0
17298|MARMAR?S|1973|3|94.0
17298|MARMAR?S|1973|4|95.0
17298|MARMAR?S|1973|5|96.0
17298|MARMAR?S|1973|6|88.0
17298|MARMAR?S|1973|7|77.0
17298|MARMAR?S|1973|8|80.0
17298|MARMAR?S|1973|9|89.0
17298|MARMAR?S|1973|10|96.0
17298|MARMAR?S|1973|11|96.0
17298|MARMAR?S|1973|12|98.0
17298|MARMAR?S|1973|13|98.0
17298|MARMAR?S|1974|1|97.0
17298|MARMAR?S|1974|2|98.0
17298|MARMAR?S|1974|3|97.0
17298|MARMAR?S|1974|4|95.0
17298|MARMAR?S|1974|5|94.0
17298|MARMAR?S|1974|6|93.0
17298|MARMAR?S|1974|7|76.0
17298|MARMAR?S|1974|8|91.0
17298|MARMAR?S|1974|9|94.0
17298|MARMAR?S|1974|10|96.0
17298|MARMAR?S|1974|11|98.0
17298|MARMAR?S|1974|12|98.0
17298|MARMAR?S|1974|13|98.0
17298|MARMAR?S|1975|1|98.0
17298|MARMAR?S|1975|2|98.0
17298|MARMAR?S|1975|3|98.0
17298|MARMAR?S|1975|4|93.0
17298|MARMAR?S|1975|5|96.0
17298|MARMAR?S|1975|6|96.0
17298|MARMAR?S|1975|7|79.0
17298|MARMAR?S|1975|8|95.0
17298|MARMAR?S|1975|9|93.0
17298|MARMAR?S|1975|10|92.0
17298|MARMAR?S|1975|11|98.0
17298|MARMAR?S|1975|12|98.0
17298|MARMAR?S|1975|13|98.0
17298|MARMAR?S|1976|1|98.0
17298|MARMAR?S|1976|2|95.0
17298|MARMAR?S|1976|3|98.0
17298|MARMAR?S|1976|4|96.0
17298|MARMAR?S|1976|5|92.0
17298|MARMAR?S|1976|6|90.0
17298|MARMAR?S|1976|7|86.0
17298|MARMAR?S|1976|8|83.0
17298|MARMAR?S|1976|9|96.0
17298|MARMAR?S|1976|10|95.0
17298|MARMAR?S|1976|11|96.0
17298|MARMAR?S|1976|12|93.0
17298|MARMAR?S|1976|13|98.0
17298|MARMAR?S|1977|1|97.0
17298|MARMAR?S|1977|2|97.0
17298|MARMAR?S|1977|3|93.0
17298|MARMAR?S|1977|4|93.0
17298|MARMAR?S|1977|5|89.0
17298|MARMAR?S|1977|6|90.0
17298|MARMAR?S|1977|7|79.0
17298|MARMAR?S|1977|8|86.0
17298|MARMAR?S|1977|9|96.0
17298|MARMAR?S|1977|10|93.0
17298|MARMAR?S|1977|11|96.0
17298|MARMAR?S|1977|12|94.0
17298|MARMAR?S|1977|13|97.0
17298|MARMAR?S|1978|1|98.0
17298|MARMAR?S|1978|2|97.0
17298|MARMAR?S|1978|3|95.0
17298|MARMAR?S|1978|4|94.0
17298|MARMAR?S|1978|5|93.0
17298|MARMAR?S|1978|6|90.0
17298|MARMAR?S|1978|7|82.0
17298|MARMAR?S|1978|8|83.0
17298|MARMAR?S|1978|9|97.0
17298|MARMAR?S|1978|10|95.0
17298|MARMAR?S|1978|11|93.0
17298|MARMAR?S|1978|12|97.0
17298|MARMAR?S|1978|13|98.0
17298|MARMAR?S|1979|1|97.0
17298|MARMAR?S|1979|2|95.0
17298|MARMAR?S|1979|3|96.0
17298|MARMAR?S|1979|4|94.0
17298|MARMAR?S|1979|5|96.0
17298|MARMAR?S|1979|6|95.0
17298|MARMAR?S|1979|7|83.0
17298|MARMAR?S|1979|8|85.0
17298|MARMAR?S|1979|9|86.0
17298|MARMAR?S|1979|10|95.0
17298|MARMAR?S|1979|11|95.0
17298|MARMAR?S|1979|12|95.0
17298|MARMAR?S|1979|13|97.0
17298|MARMAR?S|1980|1|95.0
17298|MARMAR?S|1980|2|94.0
17298|MARMAR?S|1980|3|96.0
17298|MARMAR?S|1980|4|95.0
17298|MARMAR?S|1980|5|96.0
17298|MARMAR?S|1980|6|79.0
17298|MARMAR?S|1980|7|79.0
17298|MARMAR?S|1980|8|85.0
17298|MARMAR?S|1980|9|85.0
17298|MARMAR?S|1980|10|95.0
17298|MARMAR?S|1980|11|97.0
17298|MARMAR?S|1980|12|97.0
17298|MARMAR?S|1980|13|97.0
17298|MARMAR?S|1981|1|97.0
17298|MARMAR?S|1981|2|100.0
17298|MARMAR?S|1981|3|96.0
17298|MARMAR?S|1981|4|90.0
17298|MARMAR?S|1981|5|94.0
17298|MARMAR?S|1981|6|85.0
17298|MARMAR?S|1981|7|96.0
17298|MARMAR?S|1981|8|86.0
17298|MARMAR?S|1981|9|92.0
17298|MARMAR?S|1981|10|96.0
17298|MARMAR?S|1981|11|97.0
17298|MARMAR?S|1981|12|97.0
17298|MARMAR?S|1981|13|100.0
17298|MARMAR?S|1982|1|97.0
17298|MARMAR?S|1982|2|96.0
17298|MARMAR?S|1982|3|98.0
17298|MARMAR?S|1982|4|97.0
17298|MARMAR?S|1982|5|98.0
17298|MARMAR?S|1982|6|96.0
17298|MARMAR?S|1982|7|84.0
17298|MARMAR?S|1982|8|86.0
17298|MARMAR?S|1982|9|94.0
17298|MARMAR?S|1982|10|96.0
17298|MARMAR?S|1982|11|96.0
17298|MARMAR?S|1982|12|97.0
17298|MARMAR?S|1982|13|98.0
17298|MARMAR?S|1983|1|96.0
17298|MARMAR?S|1983|2|95.0
17298|MARMAR?S|1983|3|98.0
17298|MARMAR?S|1983|4|97.0
17298|MARMAR?S|1983|5|93.0
17298|MARMAR?S|1983|6|96.0
17298|MARMAR?S|1983|7|95.0
17298|MARMAR?S|1983|8|90.0
17298|MARMAR?S|1983|9|89.0
17298|MARMAR?S|1983|10|94.0
17298|MARMAR?S|1983|11|97.0
17298|MARMAR?S|1983|12|98.0
17298|MARMAR?S|1983|13|98.0
17298|MARMAR?S|1984|1|99.0
17298|MARMAR?S|1984|2|97.0
17298|MARMAR?S|1984|3|98.0
17298|MARMAR?S|1984|4|97.0
17298|MARMAR?S|1984|5|97.0
17298|MARMAR?S|1984|6|90.0
17298|MARMAR?S|1984|7|85.0
17298|MARMAR?S|1984|8|88.0
17298|MARMAR?S|1984|9|97.0
17298|MARMAR?S|1984|10|96.0
17298|MARMAR?S|1984|11|98.0
17298|MARMAR?S|1984|12|97.0
17298|MARMAR?S|1984|13|99.0
17298|MARMAR?S|1985|1|96.0
17298|MARMAR?S|1985|2|96.0
17298|MARMAR?S|1985|3|97.0
17298|MARMAR?S|1985|4|96.0
17298|MARMAR?S|1985|5|96.0
17298|MARMAR?S|1985|6|89.0
17298|MARMAR?S|1985|7|85.0
17298|MARMAR?S|1985|8|93.0
17298|MARMAR?S|1985|9|95.0
17298|MARMAR?S|1985|10|95.0
17298|MARMAR?S|1985|11|98.0
17298|MARMAR?S|1985|12|97.0
17298|MARMAR?S|1985|13|98.0
17298|MARMAR?S|1986|1|98.0
17298|MARMAR?S|1986|2|98.0
17298|MARMAR?S|1986|3|98.0
17298|MARMAR?S|1986|4|99.0
17298|MARMAR?S|1986|5|97.0
17298|MARMAR?S|1986|6|97.0
17298|MARMAR?S|1986|7|96.0
17298|MARMAR?S|1986|8|97.0
17298|MARMAR?S|1986|9|98.0
17298|MARMAR?S|1986|10|98.0
17298|MARMAR?S|1986|11|96.0
17298|MARMAR?S|1986|12|97.0
17298|MARMAR?S|1986|13|99.0
17298|MARMAR?S|1987|1|97.0
17298|MARMAR?S|1987|2|97.0
17298|MARMAR?S|1987|3|96.0
17298|MARMAR?S|1987|4|98.0
17298|MARMAR?S|1987|5|98.0
17298|MARMAR?S|1987|6|95.0
17298|MARMAR?S|1987|7|97.0
17298|MARMAR?S|1987|8|97.0
17298|MARMAR?S|1987|9|96.0
17298|MARMAR?S|1987|10|98.0
17298|MARMAR?S|1987|11|98.0
17298|MARMAR?S|1987|12|97.0
17298|MARMAR?S|1987|13|98.0
17298|MARMAR?S|1988|1|97.0
17298|MARMAR?S|1988|2|98.0
17298|MARMAR?S|1988|3|96.0
17298|MARMAR?S|1988|4|95.0
17298|MARMAR?S|1988|5|94.0
17298|MARMAR?S|1988|6|95.0
17298|MARMAR?S|1988|7|94.0
17298|MARMAR?S|1988|8|88.0
17298|MARMAR?S|1988|9|91.0
17298|MARMAR?S|1988|10|92.0
17298|MARMAR?S|1988|11|93.0
17298|MARMAR?S|1988|12|96.0
17298|MARMAR?S|1988|13|98.0
17298|MARMAR?S|1989|1|97.0
17298|MARMAR?S|1989|2|95.0
17298|MARMAR?S|1989|3|95.0
17298|MARMAR?S|1989|4|94.0
17298|MARMAR?S|1989|5|96.0
17298|MARMAR?S|1989|6|88.0
17298|MARMAR?S|1989|7|92.0
17298|MARMAR?S|1989|8|95.0
17298|MARMAR?S|1989|9|95.0
17298|MARMAR?S|1989|10|96.0
17298|MARMAR?S|1989|11|96.0
17298|MARMAR?S|1989|12|97.0
17298|MARMAR?S|1989|13|97.0
17298|MARMAR?S|1990|1|98.0
17298|MARMAR?S|1990|2|95.0
17298|MARMAR?S|1990|3|95.0
17298|MARMAR?S|1990|4|96.0
17298|MARMAR?S|1990|5|92.0
17298|MARMAR?S|1990|6|90.0
17298|MARMAR?S|1990|7|93.0
17298|MARMAR?S|1990|8|88.0
17298|MARMAR?S|1990|9|96.0
17298|MARMAR?S|1990|10|96.0
17298|MARMAR?S|1990|11|98.0
17298|MARMAR?S|1990|12|98.0
17298|MARMAR?S|1990|13|98.0
17298|MARMAR?S|1991|1|98.0
17298|MARMAR?S|1991|2|96.0
17298|MARMAR?S|1991|3|96.0
17298|MARMAR?S|1991|4|97.0
17298|MARMAR?S|1991|5|94.0
17298|MARMAR?S|1991|6|86.0
17298|MARMAR?S|1991|7|90.0
17298|MARMAR?S|1991|8|93.0
17298|MARMAR?S|1991|9|92.0
17298|MARMAR?S|1991|10|97.0
17298|MARMAR?S|1991|11|97.0
17298|MARMAR?S|1991|12|96.0
17298|MARMAR?S|1991|13|98.0
17298|MARMAR?S|1992|1|95.0
17298|MARMAR?S|1992|2|98.0
17298|MARMAR?S|1992|3|95.0
17298|MARMAR?S|1992|4|93.0
17298|MARMAR?S|1992|5|95.0
17298|MARMAR?S|1992|6|95.0
17298|MARMAR?S|1992|7|86.0
17298|MARMAR?S|1992|8|92.0
17298|MARMAR?S|1992|9|90.0
17298|MARMAR?S|1992|10|96.0
17298|MARMAR?S|1992|11|98.0
17298|MARMAR?S|1992|12|98.0
17298|MARMAR?S|1992|13|98.0
17298|MARMAR?S|1993|1|97.0
17298|MARMAR?S|1993|2|98.0
17298|MARMAR?S|1993|3|97.0
17298|MARMAR?S|1993|4|96.0
17298|MARMAR?S|1993|5|96.0
17298|MARMAR?S|1993|6|93.0
17298|MARMAR?S|1993|7|82.0
17298|MARMAR?S|1993|8|84.0
17298|MARMAR?S|1993|9|90.0
17298|MARMAR?S|1993|10|96.0
17298|MARMAR?S|1993|11|97.0
17298|MARMAR?S|1993|12|98.0
17298|MARMAR?S|1993|13|98.0
17298|MARMAR?S|1994|1|98.0
17298|MARMAR?S|1994|2|98.0
17298|MARMAR?S|1994|3|98.0
17298|MARMAR?S|1994|4|97.0
17298|MARMAR?S|1994|5|98.0
17298|MARMAR?S|1994|6|92.0
17298|MARMAR?S|1994|7|88.0
17298|MARMAR?S|1994|8|88.0
17298|MARMAR?S|1994|9|97.0
17298|MARMAR?S|1994|10|95.0
17298|MARMAR?S|1994|11|98.0
17298|MARMAR?S|1994|12|98.0
17298|MARMAR?S|1994|13|98.0
17298|MARMAR?S|1995|1|98.0
17298|MARMAR?S|1995|2|97.0
