Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_SICAKLIK_C
17298|MARMAR?S|1974|8|18.8
17298|MARMAR?S|1974|9|11.5
17298|MARMAR?S|1974|10|10.7
17298|MARMAR?S|1974|11|6.0
17298|MARMAR?S|1974|12|2.5
17298|MARMAR?S|1974|13|-1.2
17298|MARMAR?S|1975|1|2.5
17298|MARMAR?S|1975|2|-2.0
17298|MARMAR?S|1975|3|4.0
17298|MARMAR?S|1975|4|7.0
17298|MARMAR?S|1975|5|10.5
17298|MARMAR?S|1975|6|12.6
17298|MARMAR?S|1975|7|17.0
17298|MARMAR?S|1975|8|18.1
17298|MARMAR?S|1975|9|15.5
17298|MARMAR?S|1975|10|9.0
17298|MARMAR?S|1975|11|4.8
17298|MARMAR?S|1975|12|0.0
17298|MARMAR?S|1975|13|-2.0
17298|MARMAR?S|1976|1|0.0
17298|MARMAR?S|1976|2|-2.5
17298|MARMAR?S|1976|3|2.6
17298|MARMAR?S|1976|4|8.0
17298|MARMAR?S|1976|5|11.4
17298|MARMAR?S|1976|6|13.8
17298|MARMAR?S|1976|7|17.6
17298|MARMAR?S|1976|8|17.5
17298|MARMAR?S|1976|9|12.8
17298|MARMAR?S|1976|10|9.5
17298|MARMAR?S|1976|11|3.3
17298|MARMAR?S|1976|12|3.6
17298|MARMAR?S|1976|13|-2.5
17298|MARMAR?S|1977|1|0.6
17298|MARMAR?S|1977|2|3.0
17298|MARMAR?S|1977|3|0.0
17298|MARMAR?S|1977|4|5.2
17298|MARMAR?S|1977|5|10.1
17298|MARMAR?S|1977|6|14.4
17298|MARMAR?S|1977|7|18.0
17298|MARMAR?S|1977|8|17.2
17298|MARMAR?S|1977|9|15.0
17298|MARMAR?S|1977|10|5.5
17298|MARMAR?S|1977|11|7.0
17298|MARMAR?S|1977|12|1.0
17298|MARMAR?S|1977|13|0.0
17298|MARMAR?S|1978|1|2.4
17298|MARMAR?S|1978|2|3.7
17298|MARMAR?S|1978|3|3.4
17298|MARMAR?S|1978|4|6.6
17298|MARMAR?S|1978|5|11.0
17298|MARMAR?S|1978|6|12.5
17298|MARMAR?S|1978|7|18.0
17298|MARMAR?S|1978|8|18.0
17298|MARMAR?S|1978|9|13.9
17298|MARMAR?S|1978|10|10.2
17298|MARMAR?S|1978|11|3.0
17298|MARMAR?S|1978|12|3.8
17298|MARMAR?S|1978|13|2.4
17298|MARMAR?S|1979|1|0.4
17298|MARMAR?S|1979|2|2.8
17298|MARMAR?S|1979|3|6.0
17298|MARMAR?S|1979|4|6.0
17298|MARMAR?S|1979|5|11.9
17298|MARMAR?S|1979|6|15.6
17298|MARMAR?S|1979|7|17.0
17298|MARMAR?S|1979|8|17.5
17298|MARMAR?S|1979|9|15.0
17298|MARMAR?S|1979|10|11.5
17298|MARMAR?S|1979|11|1.4
17298|MARMAR?S|1979|12|2.5
17298|MARMAR?S|1979|13|0.4
17298|MARMAR?S|1980|1|-0.5
17298|MARMAR?S|1980|2|0.2
17298|MARMAR?S|1980|3|-0.1
17298|MARMAR?S|1980|4|5.8
17298|MARMAR?S|1980|5|8.0
17298|MARMAR?S|1980|6|12.7
17298|MARMAR?S|1980|7|17.4
17298|MARMAR?S|1980|8|20.1
17298|MARMAR?S|1980|9|14.0
17298|MARMAR?S|1980|10|10.6
17298|MARMAR?S|1980|11|4.2
17298|MARMAR?S|1980|12|2.3
17298|MARMAR?S|1980|13|-0.5
17298|MARMAR?S|1981|1|1.9
17298|MARMAR?S|1981|2|1.4
17298|MARMAR?S|1981|3|1.4
17298|MARMAR?S|1981|4|5.7
17298|MARMAR?S|1981|5|8.6
17298|MARMAR?S|1981|6|16.0
17298|MARMAR?S|1981|7|18.8
17298|MARMAR?S|1981|8|18.0
17298|MARMAR?S|1981|9|14.0
17298|MARMAR?S|1981|10|12.7
17298|MARMAR?S|1981|11|1.5
17298|MARMAR?S|1981|12|4.6
17298|MARMAR?S|1981|13|1.4
17298|MARMAR?S|1982|1|2.3
17298|MARMAR?S|1982|2|-0.9
17298|MARMAR?S|1982|3|2.4
17298|MARMAR?S|1982|4|7.4
17298|MARMAR?S|1982|5|8.9
17298|MARMAR?S|1982|6|13.8
17298|MARMAR?S|1982|7|16.8
17298|MARMAR?S|1982|8|18.9
17298|MARMAR?S|1982|9|16.3
17298|MARMAR?S|1982|10|9.9
17298|MARMAR?S|1982|11|4.6
17298|MARMAR?S|1982|12|1.3
17298|MARMAR?S|1982|13|-0.9
17298|MARMAR?S|1983|1|-0.4
17298|MARMAR?S|1983|2|-2.0
17298|MARMAR?S|1983|3|-1.2
17298|MARMAR?S|1983|4|8.4
17298|MARMAR?S|1983|5|12.8
17298|MARMAR?S|1983|6|14.7
17298|MARMAR?S|1983|7|17.9
17298|MARMAR?S|1983|8|17.6
17298|MARMAR?S|1983|9|14.6
17298|MARMAR?S|1983|10|11.7
17298|MARMAR?S|1983|11|5.8
17298|MARMAR?S|1983|12|6.1
17298|MARMAR?S|1983|13|-2.0
17298|MARMAR?S|1984|1|3.8
17298|MARMAR?S|1984|2|4.1
17298|MARMAR?S|1984|3|3.9
17298|MARMAR?S|1984|4|7.7
17298|MARMAR?S|1984|5|11.9
17298|MARMAR?S|1984|6|16.0
17298|MARMAR?S|1984|7|18.6
17298|MARMAR?S|1984|8|18.7
17298|MARMAR?S|1984|9|15.0
17298|MARMAR?S|1984|10|8.8
17298|MARMAR?S|1984|11|7.8
17298|MARMAR?S|1984|12|1.8
17298|MARMAR?S|1984|13|1.8
17298|MARMAR?S|1985|1|3.8
17298|MARMAR?S|1985|2|-0.6
17298|MARMAR?S|1985|3|0.8
17298|MARMAR?S|1985|4|8.8
17298|MARMAR?S|1985|5|10.2
17298|MARMAR?S|1985|6|16.5
17298|MARMAR?S|1985|7|17.1
17298|MARMAR?S|1985|8|18.9
17298|MARMAR?S|1985|9|15.5
17298|MARMAR?S|1985|10|7.9
17298|MARMAR?S|1985|11|8.5
17298|MARMAR?S|1985|12|3.0
17298|MARMAR?S|1985|13|-0.6
17298|MARMAR?S|1986|1|2.6
17298|MARMAR?S|1986|2|4.3
17298|MARMAR?S|1986|3|4.9
17298|MARMAR?S|1986|4|8.7
17298|MARMAR?S|1986|5|11.2
17298|MARMAR?S|1986|6|16.4
17298|MARMAR?S|1986|7|17.3
17298|MARMAR?S|1986|8|20.0
17298|MARMAR?S|1986|9|17.0
17298|MARMAR?S|1986|10|10.3
17298|MARMAR?S|1986|11|4.0
17298|MARMAR?S|1986|12|2.2
17298|MARMAR?S|1986|13|2.2
17298|MARMAR?S|1987|1|-0.9
17298|MARMAR?S|1987|2|3.2
17298|MARMAR?S|1987|3|-0.4
17298|MARMAR?S|1987|4|7.7
17298|MARMAR?S|1987|5|8.8
17298|MARMAR?S|1987|6|13.6
17298|MARMAR?S|1987|7|17.4
17298|MARMAR?S|1987|8|16.7
17298|MARMAR?S|1987|9|16.0
17298|MARMAR?S|1987|10|10.1
17298|MARMAR?S|1987|11|5.0
17298|MARMAR?S|1987|12|1.3
17298|MARMAR?S|1987|13|-0.9
17298|MARMAR?S|1988|1|1.3
17298|MARMAR?S|1988|2|-0.1
17298|MARMAR?S|1988|3|1.9
17298|MARMAR?S|1988|4|5.0
17298|MARMAR?S|1988|5|10.8
17298|MARMAR?S|1988|6|16.5
17298|MARMAR?S|1988|7|21.2
17298|MARMAR?S|1988|8|22.1
17298|MARMAR?S|1988|9|16.6
17298|MARMAR?S|1988|10|11.3
17298|MARMAR?S|1988|11|3.9
17298|MARMAR?S|1988|12|2.1
17298|MARMAR?S|1988|13|-0.1
17298|MARMAR?S|1989|1|0.0
17298|MARMAR?S|1989|2|0.0
17298|MARMAR?S|1989|3|7.0
17298|MARMAR?S|1989|4|10.0
17298|MARMAR?S|1989|5|11.8
17298|MARMAR?S|1989|6|14.7
17298|MARMAR?S|1989|7|21.0
17298|MARMAR?S|1989|8|21.4
17298|MARMAR?S|1989|9|18.6
17298|MARMAR?S|1989|10|11.2
17298|MARMAR?S|1989|11|5.4
17298|MARMAR?S|1989|12|3.5
17298|MARMAR?S|1989|13|0.0
17298|MARMAR?S|1990|1|2.0
17298|MARMAR?S|1990|2|3.3
17298|MARMAR?S|1990|3|4.3
17298|MARMAR?S|1990|4|8.0
17298|MARMAR?S|1990|5|8.1
17298|MARMAR?S|1990|6|13.0
17298|MARMAR?S|1990|7|21.1
17298|MARMAR?S|1990|8|21.0
17298|MARMAR?S|1990|9|15.6
17298|MARMAR?S|1990|10|11.1
17298|MARMAR?S|1990|11|7.0
17298|MARMAR?S|1990|12|5.0
17298|MARMAR?S|1990|13|2.0
17298|MARMAR?S|1991|1|2.3
17298|MARMAR?S|1991|2|-0.5
17298|MARMAR?S|1991|3|3.4
17298|MARMAR?S|1991|4|8.8
17298|MARMAR?S|1991|5|10.5
17298|MARMAR?S|1991|6|14.4
17298|MARMAR?S|1991|7|18.1
17298|MARMAR?S|1991|8|20.6
17298|MARMAR?S|1991|9|16.6
17298|MARMAR?S|1991|10|10.0
17298|MARMAR?S|1991|11|7.8
17298|MARMAR?S|1991|12|-1.0
17298|MARMAR?S|1991|13|-1.0
17298|MARMAR?S|1992|1|-1.2
17298|MARMAR?S|1992|2|-1.2
17298|MARMAR?S|1992|3|0.8
17298|MARMAR?S|1992|4|7.0
17298|MARMAR?S|1992|5|10.7
17298|MARMAR?S|1992|6|17.6
17298|MARMAR?S|1992|7|18.0
17298|MARMAR?S|1992|8|19.5
17298|MARMAR?S|1992|9|13.9
17298|MARMAR?S|1992|10|10.4
17298|MARMAR?S|1992|11|2.8
17298|MARMAR?S|1992|12|-1.0
17298|MARMAR?S|1992|13|-1.2
17298|MARMAR?S|1993|1|0.0
17298|MARMAR?S|1993|2|-1.2
17298|MARMAR?S|1993|3|2.7
17298|MARMAR?S|1993|4|6.0
17298|MARMAR?S|1993|5|12.0
17298|MARMAR?S|1993|6|16.6
17298|MARMAR?S|1993|7|20.0
17298|MARMAR?S|1993|8|21.9
17298|MARMAR?S|1993|9|14.5
17298|MARMAR?S|1993|10|12.8
17298|MARMAR?S|1993|11|4.0
17298|MARMAR?S|1993|12|3.0
17298|MARMAR?S|1993|13|-1.2
17298|MARMAR?S|1994|1|4.8
17298|MARMAR?S|1994|2|1.0
17298|MARMAR?S|1994|3|4.5
17298|MARMAR?S|1994|4|8.0
17298|MARMAR?S|1994|5|10.9
17298|MARMAR?S|1994|6|14.2
17298|MARMAR?S|1994|7|21.0
17298|MARMAR?S|1994|8|20.6
17298|MARMAR?S|1994|9|21.0
17298|MARMAR?S|1994|10|14.5
17298|MARMAR?S|1994|11|2.8
17298|MARMAR?S|1994|12|1.4
17298|MARMAR?S|1994|13|1.0
17298|MARMAR?S|1995|1|2.0
17298|MARMAR?S|1995|2|3.8
17298|MARMAR?S|1995|3|3.5
17298|MARMAR?S|1995|4|4.0
17298|MARMAR?S|1995|5|10.3
17298|MARMAR?S|1995|6|17.0
17298|MARMAR?S|1995|7|17.8
17298|MARMAR?S|1995|8|20.0
17298|MARMAR?S|1995|9|17.8
17298|MARMAR?S|1995|10|10.1
17298|MARMAR?S|1995|11|2.6
17298|MARMAR?S|1995|12|3.4
17298|MARMAR?S|1995|13|2.0
17298|MARMAR?S|1996|1|2.8
17298|MARMAR?S|1996|2|3.0
17298|MARMAR?S|1996|3|3.9
17298|MARMAR?S|1996|4|5.9
17298|MARMAR?S|1996|5|13.0
17298|MARMAR?S|1996|6|18.4
17298|MARMAR?S|1996|7|20.4
17298|MARMAR?S|1996|8|22.0
17298|MARMAR?S|1996|9|14.2
17298|MARMAR?S|1996|10|8.6
17298|MARMAR?S|1996|11|9.0
17298|MARMAR?S|1996|12|6.3
17298|MARMAR?S|1996|13|2.8
17298|MARMAR?S|1997|1|2.0
17298|MARMAR?S|1997|2|-2.0
17298|MARMAR?S|1997|3|1.0
17298|MARMAR?S|1997|4|1.4
17298|MARMAR?S|1997|5|10.3
17298|MARMAR?S|1997|6|14.8
17298|MARMAR?S|1997|7|21.7
17298|MARMAR?S|1997|8|20.0
17298|MARMAR?S|1997|9|16.5
17298|MARMAR?S|1997|10|11.3
17298|MARMAR?S|1997|11|9.0
17298|MARMAR?S|1997|12|2.4
17298|MARMAR?S|1997|13|-2.0
17298|MARMAR?S|1998|1|1.6
17298|MARMAR?S|1998|2|2.8
17298|MARMAR?S|1998|3|1.0
17298|MARMAR?S|1998|4|6.8
17298|MARMAR?S|1998|5|13.0
17298|MARMAR?S|1998|6|18.6
17298|MARMAR?S|1998|7|20.0
17298|MARMAR?S|1998|8|23.0
17298|MARMAR?S|1998|9|17.2
17298|MARMAR?S|1998|10|12.0
17298|MARMAR?S|1998|11|6.8
17298|MARMAR?S|1998|12|2.4
17298|MARMAR?S|1998|13|1.0
17298|MARMAR?S|1999|1|5.0
17298|MARMAR?S|1999|2|0.4
17298|MARMAR?S|1999|3|4.8
17298|MARMAR?S|1999|4|7.9
17298|MARMAR?S|1999|5|14.2
17298|MARMAR?S|1999|6|18.5
17298|MARMAR?S|1999|7|21.8
17298|MARMAR?S|1999|8|21.7
17298|MARMAR?S|1999|9|18.2
17298|MARMAR?S|1999|10|14.8
17298|MARMAR?S|1999|11|3.2
17298|MARMAR?S|1999|12|5.2
17298|MARMAR?S|1999|13|0.4
17298|MARMAR?S|2000|1|-2.2
17298|MARMAR?S|2000|2|1.4
17298|MARMAR?S|2000|3|1.0
17298|MARMAR?S|2000|4|8.6
17298|MARMAR?S|2000|5|13.2
17298|MARMAR?S|2000|6|19.0
17298|MARMAR?S|2000|7|20.0
17298|MARMAR?S|2000|8|21.3
17298|MARMAR?S|2000|9|15.4
17298|MARMAR?S|2000|10|11.5
17298|MARMAR?S|2000|11|9.7
17298|MARMAR?S|2000|12|3.5
17298|MARMAR?S|2000|13|-2.2
17298|MARMAR?S|2001|1|4.0
17298|MARMAR?S|2001|2|0.2
17298|MARMAR?S|2001|3|8.8
17298|MARMAR?S|2001|4|8.6
17298|MARMAR?S|2001|5|12.0
17298|MARMAR?S|2001|6|17.0
17298|MARMAR?S|2001|7|20.7
17298|MARMAR?S|2001|8|22.0
17298|MARMAR?S|2001|9|18.0
17298|MARMAR?S|2001|10|10.8
17298|MARMAR?S|2001|11|5.0
17298|MARMAR?S|2001|12|0.6
17298|MARMAR?S|2001|13|0.2
17298|MARMAR?S|2002|1|-0.3
17298|MARMAR?S|2002|2|2.5
17298|MARMAR?S|2002|3|5.3
17298|MARMAR?S|2002|4|7.8
17298|MARMAR?S|2002|5|12.8
17298|MARMAR?S|2002|6|16.6
17298|MARMAR?S|2002|7|19.6
17298|MARMAR?S|2002|8|21.0
17298|MARMAR?S|2002|9|17.8
17298|MARMAR?S|2002|10|12.2
17298|MARMAR?S|2002|11|9.0
17298|MARMAR?S|2002|12|-0.2
17298|MARMAR?S|2002|13|-0.3
17298|MARMAR?S|2003|1|5.6
17298|MARMAR?S|2003|2|1.5
17298|MARMAR?S|2003|3|3.0
17298|MARMAR?S|2003|4|5.4
17298|MARMAR?S|2003|5|14.0
17298|MARMAR?S|2003|6|14.6
17298|MARMAR?S|2003|7|19.8
17298|MARMAR?S|2003|8|22.4
17298|MARMAR?S|2003|9|16.4
17298|MARMAR?S|2003|10|7.1
17298|MARMAR?S|2003|11|6.0
17298|MARMAR?S|2003|12|2.0
17298|MARMAR?S|2003|13|1.5
17298|MARMAR?S|2004|1|-2.4
17298|MARMAR?S|2004|2|-3.4
17298|MARMAR?S|2004|3|2.5
17298|MARMAR?S|2004|4|8.8
17298|MARMAR?S|2004|5|13.4
17298|MARMAR?S|2004|6|17.0
17298|MARMAR?S|2004|7|20.5
17298|MARMAR?S|2004|8|22.0
17298|MARMAR?S|2004|9|18.0
17298|MARMAR?S|2004|10|13.8
17298|MARMAR?S|2004|11|1.8
17298|MARMAR?S|2004|12|2.4
17298|MARMAR?S|2004|13|-3.4
17298|MARMAR?S|2005|1|0.0
17298|MARMAR?S|2005|2|0.0
17298|MARMAR?S|2005|3|0.4
17298|MARMAR?S|2005|4|5.4
17298|MARMAR?S|2005|5|12.2
17298|MARMAR?S|2005|6|17.4
17298|MARMAR?S|2005|7|21.5
17298|MARMAR?S|2005|8|22.0
17298|MARMAR?S|2005|9|18.0
17298|MARMAR?S|2005|10|9.5
17298|MARMAR?S|2005|11|2.7
17298|MARMAR?S|2005|12|-0.8
17298|MARMAR?S|2005|13|-0.8
17298|MARMAR?S|2006|1|1.1
17298|MARMAR?S|2006|2|-0.6
17298|MARMAR?S|2006|3|5.0
17298|MARMAR?S|2006|4|9.8
17298|MARMAR?S|2006|5|11.8
17298|MARMAR?S|2006|6|16.2
17298|MARMAR?S|2006|7|21.4
17298|MARMAR?S|2006|8|22.2
17298|MARMAR?S|2006|9|15.2
17298|MARMAR?S|2006|10|13.2
17298|MARMAR?S|2006|11|4.3
17298|MARMAR?S|2006|12|0.5
17298|MARMAR?S|2006|13|-0.6
17298|MARMAR?S|2007|1|0.3
17298|MARMAR?S|2007|2|1.5
17298|MARMAR?S|2007|3|6.2
17298|MARMAR?S|2007|4|6.5
17298|MARMAR?S|2007|5|11.7
17298|MARMAR?S|2007|6|17.4
17298|MARMAR?S|2007|7|21.6
17298|MARMAR?S|2007|8|21.0
17298|MARMAR?S|2007|9|16.3
17298|MARMAR?S|2007|10|11.9
17298|MARMAR?S|2007|11|6.6
17298|MARMAR?S|2007|12|3.8
17298|MARMAR?S|2007|13|0.3
17298|MARMAR?S|2008|1|-0.4
17298|MARMAR?S|2008|2|-1.6
17298|MARMAR?S|2008|3|5.1
17298|MARMAR?S|2008|4|6.7
17298|MARMAR?S|2008|5|11.1
17298|MARMAR?S|2008|6|16.7
17298|MARMAR?S|2008|7|22.0
17298|MARMAR?S|2008|8|22.1
17298|MARMAR?S|2008|9|14.6
17298|MARMAR?S|2008|10|12.8
17298|MARMAR?S|2008|11|7.2
17298|MARMAR?S|2008|12|0.9
17298|MARMAR?S|2008|13|-1.6
17298|MARMAR?S|2009|1|0.2
17298|MARMAR?S|2009|2|2.5
17298|MARMAR?S|2009|3|1.9
17298|MARMAR?S|2009|4|8.4
17298|MARMAR?S|2009|5|10.1
17298|MARMAR?S|2009|6|15.8
17298|MARMAR?S|2009|7|21.9
17298|MARMAR?S|2009|8|21.8
17298|MARMAR?S|2009|9|15.9
17298|MARMAR?S|2009|10|12.5
17298|MARMAR?S|2009|11|7.4
17298|MARMAR?S|2009|12|4.8
17298|MARMAR?S|2009|13|0.2
17298|MARMAR?S|2010|1|1.4
17298|MARMAR?S|2010|2|0.2
17298|MARMAR?S|2010|3|5.1
17298|MARMAR?S|2010|4|7.7
17298|MARMAR?S|2010|5|12.8
17298|MARMAR?S|2010|6|16.7
17298|MARMAR?S|2010|7|20.7
17298|MARMAR?S|2010|8|21.7
17298|MARMAR?S|2010|9|18.3
17298|MARMAR?S|2010|10|10.2
17298|MARMAR?S|2010|11|11.4
17298|MARMAR?S|2010|12|0.3
17298|MARMAR?S|2010|13|0.2
17298|MARMAR?S|2011|1|1.8
17298|MARMAR?S|2011|2|-0.5
17298|MARMAR?S|2011|3|-0.2
17298|MARMAR?S|2011|4|7.2
17298|MARMAR?S|2011|5|11.2
17298|MARMAR?S|2011|6|15.5
17298|MARMAR?S|2011|7|19.9
17298|MARMAR?S|2011|8|20.9
17298|MARMAR?S|2011|9|17.2
17298|MARMAR?S|2011|10|7.5
17298|MARMAR?S|2011|11|6.5
17298|MARMAR?S|2011|12|2.6
17298|MARMAR?S|2011|13|-0.5
17298|MARMAR?S|2012|1|-1.6
17298|MARMAR?S|2012|2|-0.4
17298|MARMAR?S|2012|3|1.1
17298|MARMAR?S|2012|4|9.5
17298|MARMAR?S|2012|5|10.5
17298|MARMAR?S|2012|6|16.2
17298|MARMAR?S|2012|7|20.7
17298|MARMAR?S|2012|8|21.6
17298|MARMAR?S|2012|9|16.9
17298|MARMAR?S|2012|10|14.1
17298|MARMAR?S|2012|11|9.1
17298|MARMAR?S|2012|12|4.4
17298|MARMAR?S|2012|13|-1.6
17298|MARMAR?S|2013|1|-0.7
17298|MARMAR?S|2013|2|3.6
17298|MARMAR?S|2013|3|3.6
17298|MARMAR?S|2013|4|9.6
17298|MARMAR?S|2013|5|13.9
17298|MARMAR?S|2013|6|16.5
17298|MARMAR?S|2013|7|21.7
17298|MARMAR?S|2013|8|23.0
17298|MARMAR?S|2013|9|16.9
17298|MARMAR?S|2013|10|8.8
17298|MARMAR?S|2013|11|6.7
17298|MARMAR?S|2013|12|-0.6
17298|MARMAR?S|2013|13|-0.7
17298|MARMAR?S|2014|1|6.3
17298|MARMAR?S|2014|2|5.7
17298|MARMAR?S|2014|3|5.9
17298|MARMAR?S|2014|4|9.2
17298|MARMAR?S|2014|5|11.5
17298|MARMAR?S|2014|6|15.7
17298|MARMAR?S|2014|7|20.1
17298|MARMAR?S|2014|8|22.9
17298|MARMAR?S|2014|9|15.6
17298|MARMAR?S|2014|10|12.6
17298|MARMAR?S|2014|11|7.2
17298|MARMAR?S|2014|12|6.3
17298|MARMAR?S|2014|13|5.7
17298|MARMAR?S|2015|1|-3.0
17298|MARMAR?S|2015|2|0.9
17298|MARMAR?S|2015|3|4.8
17298|MARMAR?S|2015|4|7.0
17298|MARMAR?S|2015|5|12.1
17298|MARMAR?S|2015|6|16.2
17298|MARMAR?S|2015|7|20.9
17298|MARMAR?S|2015|8|20.7
17298|MARMAR?S|2015|9|18.6
17298|MARMAR?S|2015|10|11.0
17298|MARMAR?S|2015|11|10.3
17298|MARMAR?S|2015|12|0.4
17298|MARMAR?S|2015|13|-3.0
17298|MARMAR?S|2016|1|-2.1
17298|MARMAR?S|2016|2|2.2
17298|MARMAR?S|2016|3|6.3
17298|MARMAR?S|2016|4|9.3
17298|MARMAR?S|2016|5|10.9
17298|MARMAR?S|2016|6|16.0
17298|MARMAR?S|2016|7|22.8
17298|MARMAR?S|2016|8|21.8
17298|MARMAR?S|2016|9|15.0
17298|MARMAR?S|2016|10|12.6
17298|MARMAR?S|2016|11|6.6
17298|MARMAR?S|2016|12|1.1
17298|MARMAR?S|2016|13|-2.1
17298|MARMAR?S|2017|1|-1.9
17298|MARMAR?S|2017|2|0.9
17298|MARMAR?S|2017|3|3.9
17298|MARMAR?S|2017|4|6.8
17298|MARMAR?S|2017|5|12.2
17298|MARMAR?S|2017|6|18.3
17298|MARMAR?S|2017|7|21.6
17298|MARMAR?S|2017|8|22.8
17298|MARMAR?S|2017|9|16.5
17298|MARMAR?S|2017|10|10.3
17298|MARMAR?S|2017|11|4.3
17298|MARMAR?S|2017|12|3.2
17298|MARMAR?S|2017|13|-1.9
17298|MARMAR?S|2018|1|3.5
17298|MARMAR?S|2018|2|7.0
17298|MARMAR?S|2018|3|7.0
17298|MARMAR?S|2018|4|9.4
17298|MARMAR?S|2018|5|13.5
17298|MARMAR?S|2018|6|18.4
17298|MARMAR?S|2018|7|21.0
17298|MARMAR?S|2018|8|22.1
17298|MARMAR?S|2018|9|17.1
17298|MARMAR?S|2018|10|6.7
17298|MARMAR?S|2018|11|8.8
17298|MARMAR?S|2018|12|1.4
17298|MARMAR?S|2018|13|1.4
17298|MARMAR?S|2019|1|-1.7
17298|MARMAR?S|2019|2|5.6
17298|MARMAR?S|2019|3|3.9
17298|MARMAR?S|2019|4|7.1
17298|MARMAR?S|2019|5|9.4
17298|MARMAR?S|2019|6|16.6
17298|MARMAR?S|2019|7|18.2
17298|MARMAR?S|2019|8|21.8
17298|MARMAR?S|2019|9|18.2
17298|MARMAR?S|2019|10|14.6
17298|MARMAR?S|2019|11|10.1
17298|MARMAR?S|2019|12|5.5
17298|MARMAR?S|2019|13|-1.7
17298|MARMAR?S|2020|1|1.7
17298|MARMAR?S|2020|2|-1.5
17298|MARMAR?S|2020|3|3.6
17298|MARMAR?S|2020|4|7.7
17298|MARMAR?S|2020|5|10.6
17298|MARMAR?S|2020|6|12.8
17298|MARMAR?S|2020|7|21.7
17298|MARMAR?S|2020|8|22.6
17298|MARMAR?S|2020|9|18.5
17298|MARMAR?S|2020|10|13.8
17298|MARMAR?S|2020|11|8.0
17298|MARMAR?S|2020|12|7.3
17298|MARMAR?S|2020|13|-1.5
17298|MARMAR?S|2021|1|0.7
17298|MARMAR?S|2021|2|0.9
17298|MARMAR?S|2021|3|1.5
17298|MARMAR?S|2021|4|4.0
17298|MARMAR?S|2021|5|12.8
17298|MARMAR?S|2021|6|14.2
17824|G?NEY|1964|1|-15.4
17824|G?NEY|1964|2|-10.9
17824|G?NEY|1964|3|-3.2
17824|G?NEY|1964|4|-1.0
17824|G?NEY|1964|5|5.0
17824|G?NEY|1964|6|10.7
17824|G?NEY|1964|7|11.0
17824|G?NEY|1964|8|10.3
17824|G?NEY|1964|9|5.5
17824|G?NEY|1964|10|4.0
17824|G?NEY|1964|11|-2.9
17824|G?NEY|1964|12|-2.2
17824|G?NEY|1964|13|-15.4
17824|G?NEY|1965|1|-8.6
17824|G?NEY|1965|2|-11.7
17824|G?NEY|1965|3|-5.6
17824|G?NEY|1965|4|-3.7
17824|G?NEY|1965|5|4.5
17824|G?NEY|1965|6|11.3
17824|G?NEY|1965|7|10.8
17824|G?NEY|1965|8|10.8
17824|G?NEY|1965|9|9.0
17824|G?NEY|1965|10|1.0
17824|G?NEY|1965|11|-2.9
17824|G?NEY|1965|12|-4.5
17824|G?NEY|1965|13|-11.7
17824|G?NEY|1966|1|-7.2
17824|G?NEY|1966|2|-2.7
17824|G?NEY|1966|3|-4.6
17824|G?NEY|1966|4|-0.3
17824|G?NEY|1966|5|3.4
17824|G?NEY|1966|6|9.1
17824|G?NEY|1966|7|13.3
17824|G?NEY|1966|8|11.6
17824|G?NEY|1966|9|11.5
17824|G?NEY|1966|10|10.5
17824|G?NEY|1966|11|5.9
17824|G?NEY|1966|12|-4.5
17824|G?NEY|1966|13|-7.2
17824|G?NEY|1967|1|-11.7
17824|G?NEY|1967|2|-8.6
17824|G?NEY|1967|3|-5.6
17824|G?NEY|1967|4|-1.0
17824|G?NEY|1967|5|6.8
17824|G?NEY|1967|6|9.1
17824|G?NEY|1967|7|13.3
17824|G?NEY|1967|8|15.1
17824|G?NEY|1967|9|10.5
17824|G?NEY|1967|10|5.6
17824|G?NEY|1967|11|-6.0
17824|G?NEY|1967|12|-11.5
17824|G?NEY|1967|13|-11.7
17824|G?NEY|1968|1|-14.7
17824|G?NEY|1968|2|-6.9
17824|G?NEY|1968|3|-8.1
17824|G?NEY|1968|4|4.0
17824|G?NEY|1968|5|10.0
17824|G?NEY|1968|6|9.1
17824|G?NEY|1968|7|13.0
17824|G?NEY|1968|8|10.0
17824|G?NEY|1968|9|7.1
17824|G?NEY|1968|10|6.0
17824|G?NEY|1968|11|3.4
17824|G?NEY|1968|12|-4.8
17824|G?NEY|1968|13|-14.7
17824|G?NEY|1969|1|-11.4
17824|G?NEY|1969|2|-4.6
17824|G?NEY|1969|3|-1.5
17824|G?NEY|1969|4|-5.4
17824|G?NEY|1969|5|8.6
17824|G?NEY|1969|6|11.0
17824|G?NEY|1969|7|9.0
17824|G?NEY|1969|8|13.2
17824|G?NEY|1969|9|11.4
17824|G?NEY|1969|10|4.6
17824|G?NEY|1969|11|-0.5
17824|G?NEY|1969|12|0.3
17824|G?NEY|1969|13|-11.4
17824|G?NEY|1970|1|-4.5
17824|G?NEY|1970|2|-5.3
17824|G?NEY|1970|3|-2.2
17824|G?NEY|1970|4|1.5
17824|G?NEY|1970|5|5.0
17824|G?NEY|1970|6|9.0
17824|G?NEY|1970|7|14.0
17824|G?NEY|1970|8|11.0
17824|G?NEY|1970|9|2.2
17824|G?NEY|1970|10|2.1
17824|G?NEY|1970|11|3.1
17824|G?NEY|1970|12|-5.4
17824|G?NEY|1970|13|-5.4
